header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,bag_t.secs,bag_t.nsecs
3096,1778834061,875493005,gps,361004.4272278319,4065935.359435056,97.168,0.0,0.0,0.0,0.0,1778834061,937902613
3097,1778834062,492940,gps,361004.6299142719,4065935.1896872823,97.117,0.0,0.0,0.0,0.0,1778834062,70372178
3098,1778834062,125492876,gps,361004.814920941,4065935.031323756,97.104,0.0,0.0,0.0,0.0,1778834062,191652582
3099,1778834062,250492811,gps,361004.9909975806,4065934.8731053583,97.124,0.0,0.0,0.0,0.0,1778834062,315760213
3100,1778834062,375492746,gps,361005.1583244818,4065934.7261260813,97.104,0.0,0.0,0.0,0.0,1778834062,439548661
3101,1778834062,500492682,gps,361005.32565138885,4065934.5791468075,97.114,0.0,0.0,0.0,0.0,1778834062,564331473
3102,1778834062,625492617,gps,361005.48404826614,4065934.432312662,97.09100000000001,0.0,0.0,0.0,0.0,1778834062,690280939
3103,1778834062,750492553,gps,361005.669235257,4065934.2850431497,97.077,0.0,0.0,0.0,0.0,1778834062,814732132
3104,1778834062,875492488,gps,361005.8363818921,4065934.1269698925,97.078,0.0,0.0,0.0,0.0,1778834062,940549340
3105,1778834063,492423,gps,361006.021208316,4065933.9575124,97.065,0.0,0.0,0.0,0.0,1778834063,69776253
3106,1778834063,125492359,gps,361006.22371453315,4065933.7766706715,97.06700000000001,0.0,0.0,0.0,0.0,1778834063,189978308
3107,1778834063,250492294,gps,361006.4351507952,4065933.5956838266,97.027,0.0,0.0,0.0,0.0,1778834063,316221937
3108,1778834063,375492230,gps,361006.65497623774,4065933.381269881,97.009,0.0,0.0,0.0,0.0,1778834063,441687190
3109,1778834063,500492165,gps,361006.8928420554,4065933.177659693,96.99000000000001,0.0,0.0,0.0,0.0,1778834063,566799785
3110,1778834063,625492101,gps,361007.14802709536,4065932.940477288,96.97200000000001,0.0,0.0,0.0,0.0,1778834063,692027721
3111,1778834063,750492036,gps,361007.4030318622,4065932.692200896,96.959,0.0,0.0,0.0,0.0,1778834063,813595612
3112,1778834063,875491971,gps,361007.68446618377,4065932.4213011586,96.943,0.0,0.0,0.0,0.0,1778834063,940783911
3113,1778834064,491907,gps,361007.98358031356,4065932.1390171973,96.907,0.0,0.0,0.0,0.0,1778834064,71026965
3114,1778834064,125491842,gps,361008.2916245026,4065931.856588128,96.903,0.0,0.0,0.0,0.0,1778834064,192001118
3115,1778834064,250491778,gps,361008.60805789335,4065931.540731966,96.85000000000001,0.0,0.0,0.0,0.0,1778834064,317327020
3116,1778834064,375491713,gps,361008.9153809837,4065931.213926941,96.836,0.0,0.0,0.0,0.0,1778834064,442229123
3117,1778834064,500491648,gps,361009.2405641759,4065930.88683169,96.83200000000001,0.0,0.0,0.0,0.0,1778834064,566910283
3118,1778834064,625491584,gps,361009.5478873143,4065930.5600266913,96.806,0.0,0.0,0.0,0.0,1778834064,687546926
3119,1778834064,750491519,gps,361009.8553907592,4065930.244315698,96.786,0.0,0.0,0.0,0.0,1778834064,815389463
3120,1778834064,875491455,gps,361010.1446735798,4065929.906706964,96.786,0.0,0.0,0.0,0.0,1778834064,941248665
3121,1778834065,491390,gps,361010.4255672327,4065929.602525342,96.777,0.0,0.0,0.0,0.0,1778834065,71593285
3122,1778834065,125491325,gps,361010.71521066246,4065929.2871046164,96.774,0.0,0.0,0.0,0.0,1778834065,191833262
3123,1778834065,250491261,gps,361010.9959240742,4065928.9718290213,96.777,0.0,0.0,0.0,0.0,1778834065,316494433
3124,1778834065,375491196,gps,361011.2678877463,4065928.6677925447,96.765,0.0,0.0,0.0,0.0,1778834065,439996870
3125,1778834065,500491132,gps,361011.53110167675,4065928.3749951897,96.741,0.0,0.0,0.0,0.0,1778834065,560422672
3126,1778834065,625491067,gps,361011.75877573795,4065928.093872303,96.752,0.0,0.0,0.0,0.0,1778834065,690137369
3127,1778834065,750491002,gps,361011.9961009809,4065927.8569802837,96.754,0.0,0.0,0.0,0.0,1778834065,815295905
3128,1778834065,875490938,gps,361012.22485675605,4065927.642421377,96.748,0.0,0.0,0.0,0.0,1778834065,940271042
3129,1778834066,490873,gps,361012.43593273684,4065927.439246701,96.736,0.0,0.0,0.0,0.0,1778834066,70190081
3130,1778834066,125490808,gps,361012.620038318,4065927.2254133835,96.73400000000001,0.0,0.0,0.0,0.0,1778834066,190981353
3131,1778834066,250490744,gps,361012.81379507127,4065927.0558109316,96.736,0.0,0.0,0.0,0.0,1778834066,316353556
3132,1778834066,375490679,gps,361012.9984415094,4065926.8752596043,96.711,0.0,0.0,0.0,0.0,1778834066,438460619
3133,1778834066,500490615,gps,361013.1829076759,4065926.683614289,96.70400000000001,0.0,0.0,0.0,0.0,1778834066,564504316
3134,1778834066,625490550,gps,361013.3763038942,4065926.491823863,96.721,0.0,0.0,0.0,0.0,1778834066,690448193
3135,1778834066,750490485,gps,361013.5697001214,4065926.30003344,96.685,0.0,0.0,0.0,0.0,1778834066,814242899
3136,1778834066,875490421,gps,361013.77184612374,4065926.0970039144,96.688,0.0,0.0,0.0,0.0,1778834066,939549801
3137,1778834067,490356,gps,361013.98274190153,4065925.882735285,96.687,0.0,0.0,0.0,0.0,1778834067,69520040
3138,1778834067,125490292,gps,361014.21131750196,4065925.65708244,96.67,0.0,0.0,0.0,0.0,1778834067,189875556
3139,1778834067,250490227,gps,361014.4397128367,4065925.4203356076,96.656,0.0,0.0,0.0,0.0,1778834067,315278823
3140,1778834067,375490162,gps,361014.69489832013,4065925.1831534416,96.637,0.0,0.0,0.0,0.0,1778834067,440188709
3141,1778834067,500490098,gps,361014.95847303164,4065924.9125441886,96.638,0.0,0.0,0.0,0.0,1778834067,564198457
3142,1778834067,625490033,gps,361015.2309778066,4065924.6417898308,96.636,0.0,0.0,0.0,0.0,1778834067,689435139
3143,1778834067,750489969,gps,361015.5211624154,4065924.359651265,96.602,0.0,0.0,0.0,0.0,1778834067,812426417
3144,1778834067,875489904,gps,361015.7936672261,4065924.088896927,96.592,0.0,0.0,0.0,0.0,1778834067,939384301
3145,1778834068,489839,gps,361016.0927819186,4065923.8066132674,96.566,0.0,0.0,0.0,0.0,1778834068,69181645
3146,1778834068,125489775,gps,361016.39171635587,4065923.5132356267,96.543,0.0,0.0,0.0,0.0,1778834068,190117724
3147,1778834068,250489710,gps,361016.6727907201,4065923.2201482183,96.536,0.0,0.0,0.0,0.0,1778834068,311990222
3148,1778834068,375489646,gps,361016.9542256511,4065922.9492488084,96.499,0.0,0.0,0.0,0.0,1778834068,439167687
3149,1778834068,500489581,gps,361017.22691082675,4065922.6895885137,96.48,0.0,0.0,0.0,0.0,1778834068,564757815
3150,1778834068,625489516,gps,361017.4908462436,4065922.4411673327,96.46900000000001,0.0,0.0,0.0,0.0,1778834068,690438427
3151,1778834068,750489452,gps,361017.7458516293,4065922.192891268,96.461,0.0,0.0,0.0,0.0,1778834068,813983584
3152,1778834068,875489387,gps,361018.0187171262,4065921.944324995,96.444,0.0,0.0,0.0,0.0,1778834068,940220091
3153,1778834069,489323,gps,361018.2735422683,4065921.6849549552,96.444,0.0,0.0,0.0,0.0,1778834069,69200856
3154,1778834069,125489258,gps,361018.51032705535,4065921.4147811485,96.411,0.0,0.0,0.0,0.0,1778834069,187235356
3155,1778834069,250489193,gps,361018.78283205576,4065921.144026911,96.422,0.0,0.0,0.0,0.0,1778834069,315214335
3156,1778834069,375489129,gps,361019.06426712277,4065920.8731275755,96.388,0.0,0.0,0.0,0.0,1778834069,440393120
3157,1778834069,500489064,gps,361019.3453416667,4065920.5800402616,96.397,0.0,0.0,0.0,0.0,1778834069,565028641
3158,1778834069,625489000,gps,361019.616945367,4065920.253816085,96.391,0.0,0.0,0.0,0.0,1778834069,690036098
3159,1778834069,750488935,gps,361019.9423096621,4065919.937815263,96.385,0.0,0.0,0.0,0.0,1778834069,813326592
3160,1778834069,875488870,gps,361020.2587439311,4065919.6219595647,96.337,0.0,0.0,0.0,0.0,1778834069,939090556
3161,1778834070,488806,gps,361020.5837477367,4065919.283770782,96.33500000000001,0.0,0.0,0.0,0.0,1778834070,64984257
3162,1778834070,125488741,gps,361020.9085712981,4065918.934488019,96.32900000000001,0.0,0.0,0.0,0.0,1778834070,189237196
3163,1778834070,250488677,gps,361021.24214467057,4065918.573966168,96.333,0.0,0.0,0.0,0.0,1778834070,314753191
3164,1778834070,375488612,gps,361021.5671485545,4065918.235777427,96.311,0.0,0.0,0.0,0.0,1778834070,439645466
3165,1778834070,500488547,gps,361021.9191228912,4065917.908247376,96.281,0.0,0.0,0.0,0.0,1778834070,564283443
3166,1778834070,625488483,gps,361022.2525160799,4065917.5366315735,96.276,0.0,0.0,0.0,0.0,1778834070,689705442
3167,1778834070,750488418,gps,361022.57733977726,4065917.1873488794,96.229,0.0,0.0,0.0,0.0,1778834070,812874005
3168,1778834070,875488354,gps,361022.91984334437,4065916.8266819958,96.245,0.0,0.0,0.0,0.0,1778834070,937253881
3169,1778834071,488289,gps,361023.26288773667,4065916.499297109,96.212,0.0,0.0,0.0,0.0,1778834071,69352073
3170,1778834071,125488224,gps,361023.5877115154,4065916.1500144545,96.186,0.0,0.0,0.0,0.0,1778834071,191633107
3171,1778834071,250488160,gps,361023.90396579646,4065915.823064904,96.161,0.0,0.0,0.0,0.0,1778834071,316471658
3172,1778834071,375488095,gps,361024.2205806308,4065915.518303357,96.148,0.0,0.0,0.0,0.0,1778834071,439346053
3173,1778834071,500488031,gps,361024.5016555309,4065915.225216225,96.144,0.0,0.0,0.0,0.0,1778834071,563225856
3174,1778834071,625487966,gps,361024.77398065757,4065914.9433681997,96.123,0.0,0.0,0.0,0.0,1778834071,689717553
3175,1778834071,750487901,gps,361025.0196958967,4065914.6730494825,96.113,0.0,0.0,0.0,0.0,1778834071,813176464
3176,1778834071,875487837,gps,361025.24773130304,4065914.414114973,96.072,0.0,0.0,0.0,0.0,1778834071,938949725
3177,1778834072,487772,gps,361025.51148695,4065914.1546000615,96.075,0.0,0.0,0.0,0.0,1778834072,68158668
3178,1778834072,125487708,gps,361025.72166227154,4065913.8959557684,96.059,0.0,0.0,0.0,0.0,1778834072,190643087
3179,1778834072,250487643,gps,361025.9680986211,4065913.6700130566,96.034,0.0,0.0,0.0,0.0,1778834072,315073081
3180,1778834072,375487579,gps,361026.19649460586,4065913.43326656,96.019,0.0,0.0,0.0,0.0,1778834072,439961444
3181,1778834072,500487514,gps,361026.4245300817,4065913.174332083,96.042,0.0,0.0,0.0,0.0,1778834072,564628880
3182,1778834072,625487449,gps,361026.6616758913,4065912.9263465074,95.996,0.0,0.0,0.0,0.0,1778834072,691523690
3183,1778834072,750487385,gps,361026.8897113938,4065912.6674120426,96.0,0.0,0.0,0.0,0.0,1778834072,812534327
3184,1778834072,875487320,gps,361027.14435682714,4065912.3969482924,95.96600000000001,0.0,0.0,0.0,0.0,1778834072,939786144
3185,1778834073,487256,gps,361027.40775207337,4065912.115245458,95.97500000000001,0.0,0.0,0.0,0.0,1778834073,68987505
3186,1778834073,125487191,gps,361027.6798971371,4065911.8223035377,95.947,0.0,0.0,0.0,0.0,1778834073,189399496
3187,1778834073,250487126,gps,361027.960792019,4065911.5181225343,95.919,0.0,0.0,0.0,0.0,1778834073,314979446
3188,1778834073,375487062,gps,361028.2411461453,4065911.18065956,95.878,0.0,0.0,0.0,0.0,1778834073,439764772
3189,1778834073,500486997,gps,361028.55794156727,4065910.8869921765,95.849,0.0,0.0,0.0,0.0,1778834073,563866545
3190,1778834073,625486933,gps,361028.84758631454,4065910.5715721133,95.866,0.0,0.0,0.0,0.0,1778834073,685943372
3191,1778834073,750486868,gps,361029.11919070437,4065910.2453482626,95.848,0.0,0.0,0.0,0.0,1778834073,812803527
3192,1778834073,875486803,gps,361029.39169640245,4065909.9745943877,95.854,0.0,0.0,0.0,0.0,1778834073,938663450
3193,1778834074,486739,gps,361029.6193715541,4065909.693472015,95.842,0.0,0.0,0.0,0.0,1778834074,69235161
3194,1778834074,125486674,gps,361029.8390179457,4065909.467964715,95.81,0.0,0.0,0.0,0.0,1778834074,189993734
3195,1778834074,250486610,gps,361030.01401403995,4065909.243182905,95.824,0.0,0.0,0.0,0.0,1778834074,314137980
3196,1778834074,375486545,gps,361030.18937065755,4065909.040589084,95.789,0.0,0.0,0.0,0.0,1778834074,438419374
3197,1778834074,500486481,gps,361030.3475881828,4065908.882661437,95.768,0.0,0.0,0.0,0.0,1778834074,559315745
3198,1778834074,625486416,gps,361030.47008546634,4065908.725314177,95.777,0.0,0.0,0.0,0.0,1778834074,688355454
3199,1778834074,750486351,gps,361030.60205358354,4065908.601103803,95.766,0.0,0.0,0.0,0.0,1778834074,813025945
3200,1778834074,875486287,gps,361030.6890108817,4065908.455430926,95.762,0.0,0.0,0.0,0.0,1778834074,938619335
3201,1778834075,486222,gps,361030.776508951,4065908.34304003,95.775,0.0,0.0,0.0,0.0,1778834075,67494830
3202,1778834075,125486157,gps,361030.85507695784,4065908.2307942295,95.753,0.0,0.0,0.0,0.0,1778834075,189010518
3203,1778834075,250486093,gps,361030.9156045872,4065908.107744629,95.717,0.0,0.0,0.0,0.0,1778834075,314339975
3204,1778834075,375486028,gps,361030.99399234424,4065907.984404837,95.748,0.0,0.0,0.0,0.0,1778834075,437404264
3205,1778834075,500485964,gps,361031.08167067636,4065907.8831079365,95.712,0.0,0.0,0.0,0.0,1778834075,565549469
3206,1778834075,625485899,gps,361031.14183780155,4065907.737870352,95.721,0.0,0.0,0.0,0.0,1778834075,691222100
3207,1778834075,750485835,gps,361031.2196848007,4065907.581248582,95.71000000000001,0.0,0.0,0.0,0.0,1778834075,814694239
3208,1778834075,875485770,gps,361031.3245022476,4065907.4352855193,95.686,0.0,0.0,0.0,0.0,1778834075,939548956
3209,1778834076,485705,gps,361031.41055829753,4065907.2341426816,95.669,0.0,0.0,0.0,0.0,1778834076,68934163
3210,1778834076,125485641,gps,361031.5235847974,4065907.043658553,95.68,0.0,0.0,0.0,0.0,1778834076,189481321
3211,1778834076,250485576,gps,361031.6362507951,4065906.8309864383,95.611,0.0,0.0,0.0,0.0,1778834076,314437902
3212,1778834076,375485512,gps,361031.7665966719,4065906.6069301413,95.60300000000001,0.0,0.0,0.0,0.0,1778834076,439400922
3213,1778834076,500485447,gps,361031.8876519839,4065906.360830956,95.619,0.0,0.0,0.0,0.0,1778834076,563565734
3214,1778834076,625485383,gps,361032.01763736736,4065906.114586676,95.56700000000001,0.0,0.0,0.0,0.0,1778834076,688664559
3215,1778834076,750485318,gps,361032.1470819992,4065905.8350604186,95.556,0.0,0.0,0.0,0.0,1778834076,812293963
3216,1778834076,875485253,gps,361032.2943867695,4065905.5552439755,95.54,0.0,0.0,0.0,0.0,1778834076,938455918
3217,1778834077,485189,gps,361032.4413310435,4065905.2532395474,95.525,0.0,0.0,0.0,0.0,1778834077,67776821
3218,1778834077,125485124,gps,361032.5709559554,4065904.984807292,95.517,0.0,0.0,0.0,0.0,1778834077,190348526
3219,1778834077,250485060,gps,361032.7002203701,4065904.6941870507,95.513,0.0,0.0,0.0,0.0,1778834077,312260931
3220,1778834077,375484995,gps,361032.8389556194,4065904.436703699,95.509,0.0,0.0,0.0,0.0,1778834077,439094316
3221,1778834077,500484930,gps,361032.93322079617,4065904.191039812,95.486,0.0,0.0,0.0,0.0,1778834077,563398263
3222,1778834077,625484866,gps,361033.03695680224,4065903.9785128115,95.505,0.0,0.0,0.0,0.0,1778834077,689741719
3223,1778834077,750484801,gps,361033.1323035025,4065903.799412887,95.519,0.0,0.0,0.0,0.0,1778834077,814178145
3224,1778834077,875484737,gps,361033.2278304603,4065903.6314069587,95.48,0.0,0.0,0.0,0.0,1778834077,940530747
3225,1778834078,484672,gps,361033.33246774087,4065903.4743499313,95.508,0.0,0.0,0.0,0.0,1778834078,69409346
3226,1778834078,125484607,gps,361033.40138475446,4065903.3178732763,95.489,0.0,0.0,0.0,0.0,1778834078,186380672
3227,1778834078,250484543,gps,361033.4885224099,4065903.1832944234,95.471,0.0,0.0,0.0,0.0,1778834078,315496943
3228,1778834078,375484478,gps,361033.5754798167,4065903.03762158,95.474,0.0,0.0,0.0,0.0,1778834078,440949221
3229,1778834078,500484413,gps,361033.6442165884,4065902.8700509346,95.467,0.0,0.0,0.0,0.0,1778834078,565568959
3230,1778834078,625484349,gps,361033.7222439335,4065902.7245231844,95.456,0.0,0.0,0.0,0.0,1778834078,691252955
3231,1778834078,750484284,gps,361033.8265207325,4065902.545278177,95.45100000000001,0.0,0.0,0.0,0.0,1778834078,815290617
3232,1778834078,875484220,gps,361033.93079753604,4065902.3660331704,95.424,0.0,0.0,0.0,0.0,1778834078,939745418
3233,1778834079,484155,gps,361034.0438241615,4065902.175549079,95.381,0.0,0.0,0.0,0.0,1778834079,66140151
3234,1778834079,125484091,gps,361034.14774047286,4065901.9741160884,95.385,0.0,0.0,0.0,0.0,1778834079,190436600
3235,1778834079,250484026,gps,361034.2693366774,4065901.7612989214,95.386,0.0,0.0,0.0,0.0,1778834079,315274982
3236,1778834079,375483961,gps,361034.382363319,4065901.5708148372,95.348,0.0,0.0,0.0,0.0,1778834079,440457267
3237,1778834079,500483897,gps,361034.51325010654,4065901.3800405683,95.35000000000001,0.0,0.0,0.0,0.0,1778834079,564298263
3238,1778834079,625483832,gps,361034.6534274683,4065901.2113091983,95.333,0.0,0.0,0.0,0.0,1778834079,689193171
3239,1778834079,750483768,gps,361034.7937850869,4065901.053671825,95.315,0.0,0.0,0.0,0.0,1778834079,812676207
3240,1778834079,875483703,gps,361034.96057242143,4065900.873411193,95.298,0.0,0.0,0.0,0.0,1778834079,937112410
3241,1778834080,483638,gps,361035.11022062006,4065900.7378167203,95.31,0.0,0.0,0.0,0.0,1778834080,68936072
3242,1778834080,125483574,gps,361035.2684383961,4065900.5798891727,95.278,0.0,0.0,0.0,0.0,1778834080,189565977
3243,1778834080,250483509,gps,361035.4089762844,4065900.4333458026,95.293,0.0,0.0,0.0,0.0,1778834080,315160240
3244,1778834080,375483444,gps,361035.5671940716,4065900.2754182597,95.287,0.0,0.0,0.0,0.0,1778834080,439037614
3245,1778834080,500483380,gps,361035.73434193514,4065900.1173456307,95.266,0.0,0.0,0.0,0.0,1778834080,563195098
3246,1778834080,625483315,gps,361035.9189894493,4065899.936794837,95.253,0.0,0.0,0.0,0.0,1778834080,690063784
3247,1778834080,750483251,gps,361036.1036369725,4065899.756244049,95.25,0.0,0.0,0.0,0.0,1778834080,815261671
3248,1778834080,875483186,gps,361036.30578415084,4065899.5532150962,95.214,0.0,0.0,0.0,0.0,1778834080,940670030
3249,1778834081,483121,gps,361036.50811158534,4065899.361280143,95.224,0.0,0.0,0.0,0.0,1778834081,70471647
3250,1778834081,125483057,gps,361036.7191888542,4065899.158106113,95.194,0.0,0.0,0.0,0.0,1778834081,190670937
3251,1778834081,250482992,gps,361036.92133606167,4065898.955077176,95.18,0.0,0.0,0.0,0.0,1778834081,315112993
3252,1778834081,375482928,gps,361037.11455320567,4065898.752193335,95.186,0.0,0.0,0.0,0.0,1778834081,440776916
3253,1778834081,500482863,gps,361037.2900904615,4065898.5606936696,95.174,0.0,0.0,0.0,0.0,1778834081,567588503
3254,1778834081,625482798,gps,361037.44848856365,4065898.413860157,95.161,0.0,0.0,0.0,0.0,1778834081,692082615
3255,1778834081,750482734,gps,361037.5800964533,4065898.267461915,95.181,0.0,0.0,0.0,0.0,1778834081,812513049
3256,1778834081,875482669,gps,361037.7031347669,4065898.143396749,95.172,0.0,0.0,0.0,0.0,1778834081,940477293
3257,1778834082,482604,gps,361037.81724301167,4065898.0194766745,95.18,0.0,0.0,0.0,0.0,1778834082,70141836
3258,1778834082,125482540,gps,361037.9136713577,4065897.9069407713,95.19800000000001,0.0,0.0,0.0,0.0,1778834082,190171476
3259,1778834082,250482475,gps,361038.01939027116,4065897.8164477665,95.165,0.0,0.0,0.0,0.0,1778834082,316080482
3260,1778834082,375482411,gps,361038.11581862345,4065897.7039118647,95.169,0.0,0.0,0.0,0.0,1778834082,441056546
3261,1778834082,500482346,gps,361038.2124272223,4065897.6024699565,95.188,0.0,0.0,0.0,0.0,1778834082,565710288
3262,1778834082,625482281,gps,361038.3088555796,4065897.4899340593,95.18,0.0,0.0,0.0,0.0,1778834082,686988962
3263,1778834082,750482217,gps,361038.4320741601,4065897.3769628964,95.17,0.0,0.0,0.0,0.0,1778834082,814927973
3264,1778834082,875482152,gps,361038.55493225437,4065897.2418037513,95.177,0.0,0.0,0.0,0.0,1778834082,940890085
3265,1778834083,482087,gps,361038.6777903526,4065897.106644607,95.178,0.0,0.0,0.0,0.0,1778834083,70343198
3266,1778834083,125482023,gps,361038.82707818784,4065896.9488622174,95.165,0.0,0.0,0.0,0.0,1778834083,191284858
3267,1778834083,250481958,gps,361038.9851158582,4065896.7798407488,95.162,0.0,0.0,0.0,0.0,1778834083,316329427
3268,1778834083,375481893,gps,361039.1608334413,4065896.599435119,95.187,0.0,0.0,0.0,0.0,1778834083,440313089
3269,1778834083,500481829,gps,361039.3451206173,4065896.396696417,95.161,0.0,0.0,0.0,0.0,1778834083,560937120
3270,1778834083,625481764,gps,361039.5381576356,4065896.1827186416,95.143,0.0,0.0,0.0,0.0,1778834083,690555871
3271,1778834083,750481700,gps,361039.73994449386,4065895.957501791,95.155,0.0,0.0,0.0,0.0,1778834083,814958838
3272,1778834083,875481635,gps,361039.95977175795,4065895.743088765,95.154,0.0,0.0,0.0,0.0,1778834083,940698842
3273,1778834084,481570,gps,361040.1703084716,4065895.506632847,95.138,0.0,0.0,0.0,0.0,1778834084,69252101
3274,1778834084,125481506,gps,361040.38977527234,4065895.270031846,95.123,0.0,0.0,0.0,0.0,1778834084,190884252
3275,1778834084,250481441,gps,361040.60049225186,4065895.0446699318,95.138,0.0,0.0,0.0,0.0,1778834084,316206435
3276,1778834084,375481377,gps,361040.7847794976,4065894.8419312635,95.101,0.0,0.0,0.0,0.0,1778834084,438318058
3277,1778834084,500481312,gps,361040.96031691646,4065894.650431679,95.121,0.0,0.0,0.0,0.0,1778834084,565684089
3278,1778834084,625481247,gps,361041.1006747616,4065894.492794417,95.123,0.0,0.0,0.0,0.0,1778834084,691220722
3279,1778834084,750481183,gps,361041.23228277545,4065894.346396235,95.104,0.0,0.0,0.0,0.0,1778834084,815888867
3280,1778834084,875481118,gps,361041.3553211995,4065894.2223311244,95.10900000000001,0.0,0.0,0.0,0.0,1778834084,940635875
3281,1778834085,481053,gps,361041.45156939654,4065894.0987012717,95.095,0.0,0.0,0.0,0.0,1778834085,69265565
3282,1778834085,125480989,gps,361041.5481780765,4065893.9972594045,95.126,0.0,0.0,0.0,0.0,1778834085,190078566
3283,1778834085,250480924,gps,361041.61835700995,4065893.918440779,95.124,0.0,0.0,0.0,0.0,1778834085,315419753
3284,1778834085,375480860,gps,361041.68871618394,4065893.850716147,95.10600000000001,0.0,0.0,0.0,0.0,1778834085,440946101
3285,1778834085,500480795,gps,361041.7412152041,4065893.783281682,95.108,0.0,0.0,0.0,0.0,1778834085,567203113
3286,1778834085,625480730,gps,361041.7851446304,4065893.738180289,95.124,0.0,0.0,0.0,0.0,1778834085,690966930
3287,1778834085,750480666,gps,361041.8290740559,4065893.693078896,95.10900000000001,0.0,0.0,0.0,0.0,1778834085,815931516
3288,1778834085,875480601,gps,361041.86407340365,4065893.648122588,95.102,0.0,0.0,0.0,0.0,1778834085,941171989
3289,1778834086,480536,gps,361041.8994332334,4065893.625354266,95.119,0.0,0.0,0.0,0.0,1778834086,71043547
3290,1778834086,125480472,gps,361041.9258629852,4065893.602731028,95.113,0.0,0.0,0.0,0.0,1778834086,192010753
3291,1778834086,250480407,gps,361041.94336266007,4065893.5802528737,95.102,0.0,0.0,0.0,0.0,1778834086,314493211
3292,1778834086,375480343,gps,361041.96997265227,4065893.5687236288,95.098,0.0,0.0,0.0,0.0,1778834086,440777820
3293,1778834086,500480278,gps,361041.97872249037,4065893.5574845527,95.10000000000001,0.0,0.0,0.0,0.0,1778834086,565843995
3294,1778834086,625480213,gps,361041.99622216553,4065893.5350063983,95.10900000000001,0.0,0.0,0.0,0.0,1778834086,690565402
3295,1778834086,750480149,gps,361042.01390207955,4065893.523622237,95.09700000000001,0.0,0.0,0.0,0.0,1778834086,814865461
3296,1778834086,875480084,gps,361042.03158199496,4065893.512238076,95.09100000000001,0.0,0.0,0.0,0.0,1778834086,940809750
3297,1778834087,480020,gps,361042.0403318332,4065893.5009989995,95.08800000000001,0.0,0.0,0.0,0.0,1778834087,69780943
3298,1778834087,125479955,gps,361042.0580117474,4065893.4896148383,95.099,0.0,0.0,0.0,0.0,1778834087,186990786
3299,1778834087,250479890,gps,361042.07569166285,4065893.478230678,95.078,0.0,0.0,0.0,0.0,1778834087,315548582
3300,1778834087,375479826,gps,361042.0844415012,4065893.4669916,95.096,0.0,0.0,0.0,0.0,1778834087,440102474
3301,1778834087,500479761,gps,361042.09319133835,4065893.455752524,95.08800000000001,0.0,0.0,0.0,0.0,1778834087,565458840
3302,1778834087,625479696,gps,361042.110871254,4065893.4443683643,95.095,0.0,0.0,0.0,0.0,1778834087,690966264
3303,1778834087,750479632,gps,361042.11980133114,4065893.444223281,95.095,0.0,0.0,0.0,0.0,1778834087,815688602
3304,1778834087,875479567,gps,361042.110871254,4065893.4443683643,95.087,0.0,0.0,0.0,0.0,1778834087,940557587
3305,1778834088,479503,gps,361042.10230165673,4065893.4667014335,95.098,0.0,0.0,0.0,0.0,1778834088,66476487
3306,1778834088,125479438,gps,361042.09373205836,4065893.4890345046,95.101,0.0,0.0,0.0,0.0,1778834088,191061974
3307,1778834088,250479373,gps,361042.06730230583,4065893.511657742,95.10000000000001,0.0,0.0,0.0,0.0,1778834088,315916692
3308,1778834088,375479309,gps,361042.03212271514,4065893.5455200556,95.101,0.0,0.0,0.0,0.0,1778834088,440601982
3309,1778834088,500479244,gps,361042.0062336832,4065893.6014252733,95.114,0.0,0.0,0.0,0.0,1778834088,563898866
3310,1778834088,625479180,gps,361041.9535544183,4065893.6577657424,95.093,0.0,0.0,0.0,0.0,1778834088,689811908
3311,1778834088,750479115,gps,361041.892305559,4065893.736439282,95.096,0.0,0.0,0.0,0.0,1778834088,813620676
3312,1778834088,875479050,gps,361041.81319654477,4065893.8154029897,95.108,0.0,0.0,0.0,0.0,1778834088,937601548
3313,1778834089,478986,gps,361041.7253376958,4065893.905605775,95.10600000000001,0.0,0.0,0.0,0.0,1778834089,69704809
3314,1778834089,125478921,gps,361041.61979893496,4065894.007192723,95.114,0.0,0.0,0.0,0.0,1778834089,193183672
3315,1778834089,250478856,gps,361041.49658026313,4065894.1201638365,95.12,0.0,0.0,0.0,0.0,1778834089,317981930
3316,1778834089,375478792,gps,361041.3555014405,4065894.233425118,95.124,0.0,0.0,0.0,0.0,1778834089,441691794
3317,1778834089,500478727,gps,361041.21460286283,4065894.357780396,95.127,0.0,0.0,0.0,0.0,1778834089,566312900
3318,1778834089,625478663,gps,361041.05584413715,4065894.482425847,95.125,0.0,0.0,0.0,0.0,1778834089,690476835
3319,1778834089,750478598,gps,361040.90583525045,4065894.5958322226,95.133,0.0,0.0,0.0,0.0,1778834089,814757037
3320,1778834089,875478533,gps,361040.75582636753,4065894.7092386,95.129,0.0,0.0,0.0,0.0,1778834089,940591756
3321,1778834090,478469,gps,361040.62331715634,4065894.800166824,95.142,0.0,0.0,0.0,0.0,1778834090,70420365
3322,1778834090,125478404,gps,361040.5084878596,4065894.8797108857,95.133,0.0,0.0,0.0,0.0,1778834090,191088611
3323,1778834090,250478340,gps,361040.4204487932,4065894.9588196925,95.139,0.0,0.0,0.0,0.0,1778834090,316290031
