header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance,bag_t.secs,bag_t.nsecs
3108,1778834063,492423,gps,1.454,-1.298,-0.078,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834063,69629374
3109,1778834063,125492359,gps,1.605,-1.387,-0.075,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834063,189830464
3110,1778834063,250492294,gps,1.705,-1.469,-0.096,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834063,316014163
3111,1778834063,375492230,gps,1.7710000000000001,-1.606,-0.10200000000000001,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834063,441562133
3112,1778834063,500492165,gps,1.8880000000000001,-1.647,-0.111,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834063,566612692
3113,1778834063,625492101,gps,1.979,-1.7910000000000001,-0.11,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834063,691847309
3114,1778834063,750492036,gps,2.079,-1.883,-0.10400000000000001,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834063,813451568
3115,1778834063,875491971,gps,2.236,-2.08,-0.101,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834063,940632970
3116,1778834064,491907,gps,2.365,-2.184,-0.11900000000000001,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834064,70940038
3117,1778834064,125491842,gps,2.47,-2.23,-0.116,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834064,191894668
3118,1778834064,250491778,gps,2.528,-2.414,-0.132,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834064,317169048
3119,1778834064,375491713,gps,2.5420000000000003,-2.5300000000000002,-0.125,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834064,442084810
3120,1778834064,500491648,gps,2.61,-2.5300000000000002,-0.126,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834064,566720499
3121,1778834064,625491584,gps,2.553,-2.587,-0.135,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834064,687437891
3122,1778834064,750491519,gps,2.5260000000000002,-2.525,-0.132,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834064,815250711
3123,1778834064,875491455,gps,2.424,-2.564,-0.12,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834064,941061593
3124,1778834065,491390,gps,2.316,-2.469,-0.122,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834065,71569983
3125,1778834065,125491325,gps,2.336,-2.45,-0.113,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834065,191709482
3126,1778834065,250491261,gps,2.334,-2.48,-0.10200000000000001,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834065,316347754
3127,1778834065,375491196,gps,2.234,-2.4050000000000002,-0.112,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834065,439850343
3128,1778834065,500491132,gps,2.165,-2.329,-0.11,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834065,560407172
3129,1778834065,625491067,gps,1.971,-2.214,-0.093,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834065,689909487
3130,1778834065,750491002,gps,1.891,-1.985,-0.082,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834065,815105221
3131,1778834065,875490938,gps,1.854,-1.7610000000000001,-0.085,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834065,940185437
3132,1778834066,490873,gps,1.736,-1.6540000000000001,-0.085,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834066,70051803
3133,1778834066,125490808,gps,1.598,-1.6440000000000001,-0.079,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834066,190755537
3134,1778834066,250490744,gps,1.591,-1.456,-0.07200000000000001,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834066,316215297
3135,1778834066,375490679,gps,1.516,-1.424,-0.074,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834066,438343069
3136,1778834066,500490615,gps,1.5310000000000001,-1.499,-0.079,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834066,564340733
3137,1778834066,625490550,gps,1.567,-1.493,-0.066,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834066,690344587
3138,1778834066,750490485,gps,1.548,-1.483,-0.08600000000000001,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834066,814120298
3139,1778834066,875490421,gps,1.6320000000000001,-1.543,-0.074,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834066,939388508
3140,1778834067,490356,gps,1.732,-1.663,-0.078,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834067,69472210
3141,1778834067,125490292,gps,1.805,-1.768,-0.083,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834067,189601266
3142,1778834067,250490227,gps,1.86,-1.78,-0.083,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834067,315029022
3143,1778834067,375490162,gps,1.993,-1.9080000000000001,-0.08600000000000001,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834067,440061941
3144,1778834067,500490098,gps,2.1390000000000002,-2.0180000000000002,-0.08600000000000001,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834067,564011115
3145,1778834067,625490033,gps,2.213,-2.114,-0.08600000000000001,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834067,689436389
3146,1778834067,750489969,gps,2.2920000000000003,-2.161,-0.098,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834067,812310447
3147,1778834067,875489904,gps,2.242,-2.161,-0.097,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834067,939279789
3148,1778834068,489839,gps,2.387,-2.24,-0.101,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834068,69002878
3149,1778834068,125489775,gps,2.394,-2.265,-0.101,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834068,189899304
3150,1778834068,250489710,gps,2.351,-2.279,-0.101,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834068,311810902
3151,1778834068,375489646,gps,2.317,-2.183,-0.11800000000000001,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834068,439158457
3152,1778834068,500489581,gps,2.217,-2.101,-0.116,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834068,564584303
3153,1778834068,625489516,gps,2.178,-2.029,-0.114,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834068,690218988
3154,1778834068,750489452,gps,2.091,-1.967,-0.112,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834068,813862633
3155,1778834068,875489387,gps,2.197,-1.978,-0.117,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834068,939999651
3156,1778834069,489323,gps,2.117,-1.996,-0.108,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834069,69107282
3157,1778834069,125489258,gps,2.015,-2.061,-0.116,0.0,0.0,0.0,0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834069,187021898
3158,1778834069,250489193,gps,2.142,-2.081,-0.106,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834069,315000396
3159,1778834069,375489129,gps,2.2560000000000002,-2.1670000000000003,-0.11800000000000001,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834069,440205636
3160,1778834069,500489064,gps,2.309,-2.214,-0.098,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834069,564798995
3161,1778834069,625489000,gps,2.2960000000000003,-2.419,-0.098,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834069,689922390
3162,1778834069,750488935,gps,2.508,-2.48,-0.099,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834069,813199232
3163,1778834069,875488870,gps,2.556,-2.513,-0.116,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834069,938949506
3164,1778834070,488806,gps,2.621,-2.641,-0.1,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834070,64810236
3165,1778834070,125488741,gps,2.693,-2.714,-0.10200000000000001,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834070,189111134
3166,1778834070,250488677,gps,2.689,-2.7680000000000002,-0.089,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834070,314627847
3167,1778834070,375488612,gps,2.69,-2.692,-0.096,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834070,439638891
3168,1778834070,500488547,gps,2.8040000000000003,-2.678,-0.10400000000000001,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834070,564076138
3169,1778834070,625488483,gps,2.734,-2.7720000000000002,-0.096,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834070,689557539
3170,1778834070,750488418,gps,2.727,-2.794,-0.11900000000000001,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834070,812750436
3171,1778834070,875488354,gps,2.779,-2.82,-0.1,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834070,937069967
3172,1778834071,488289,gps,2.746,-2.681,-0.10300000000000001,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834071,69319849
