header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance,position_covariance_type,bag_t.secs,bag_t.nsecs
1326,1778833840,249607453,gps,0,0,36.7291378,127.44312049999999,98.23400000000001,0.724201;0.0;0.0;0.0;0.724201;0.0;0.0;0.0;2.3317289999999997,2,1778833840,315506842
1327,1778833840,374607388,gps,0,0,36.7291368,127.4431216,98.22,0.725904;0.0;0.0;0.0;0.725904;0.0;0.0;0.0;2.3378409999999996,2,1778833840,439817710
1328,1778833840,499607323,gps,0,0,36.7291356,127.44312289999999,98.21600000000001,0.727609;0.0;0.0;0.0;0.727609;0.0;0.0;0.0;2.3409,2,1778833840,561028030
1329,1778833840,624607259,gps,0,0,36.7291343,127.4431242,98.22200000000001,0.729316;0.0;0.0;0.0;0.729316;0.0;0.0;0.0;2.347024,2,1778833840,688468695
1330,1778833840,749607194,gps,0,0,36.729133,127.44312579999999,98.19500000000001,0.7310249999999999;0.0;0.0;0.0;0.7310249999999999;0.0;0.0;0.0;2.3531560000000002,2,1778833840,814677610
1331,1778833840,874607130,gps,0,0,36.729131699999996,127.4431279,98.214,0.7327359999999999;0.0;0.0;0.0;0.7327359999999999;0.0;0.0;0.0;2.359296,2,1778833840,939444418
1332,1778833840,999607066,gps,0,0,36.7291303,127.4431298,98.22,0.734449;0.0;0.0;0.0;0.734449;0.0;0.0;0.0;2.3623689999999997,2,1778833841,69250200
1333,1778833841,124607000,gps,0,0,36.7291288,127.44313199999999,98.206,0.7361639999999999;0.0;0.0;0.0;0.7361639999999999;0.0;0.0;0.0;2.368521,2,1778833841,188498739
1334,1778833841,249606936,gps,0,0,36.7291275,127.4431343,98.179,0.7361639999999999;0.0;0.0;0.0;0.7361639999999999;0.0;0.0;0.0;2.3716,2,1778833841,314433295
1335,1778833841,374606871,gps,0,0,36.729126,127.4431367,98.174,0.737881;0.0;0.0;0.0;0.737881;0.0;0.0;0.0;2.377764,2,1778833841,437128980
1336,1778833841,499606806,gps,0,0,36.729124399999996,127.4431391,98.19500000000001,0.7395999999999999;0.0;0.0;0.0;0.7395999999999999;0.0;0.0;0.0;2.380849,2,1778833841,563922268
1337,1778833841,624606742,gps,0,0,36.7291228,127.4431415,98.185,0.741321;0.0;0.0;0.0;0.741321;0.0;0.0;0.0;2.387025,2,1778833841,689079191
1338,1778833841,749606677,gps,0,0,36.729121299999996,127.4431437,98.151,0.741321;0.0;0.0;0.0;0.741321;0.0;0.0;0.0;2.390116,2,1778833841,813459237
1339,1778833841,874606613,gps,0,0,36.7291198,127.44314589999999,98.152,0.7430439999999999;0.0;0.0;0.0;0.7430439999999999;0.0;0.0;0.0;2.3932089999999997,2,1778833841,938081041
1340,1778833841,999606549,gps,0,0,36.7291184,127.44314809999999,98.156,0.744769;0.0;0.0;0.0;0.744769;0.0;0.0;0.0;2.396304,2,1778833842,68583431
1341,1778833842,124606484,gps,0,0,36.729117099999996,127.4431499,98.145,0.744769;0.0;0.0;0.0;0.744769;0.0;0.0;0.0;2.3994009999999997,2,1778833842,188387632
1342,1778833842,249606419,gps,0,0,36.729115799999995,127.443152,98.135,0.7464959999999999;0.0;0.0;0.0;0.7464959999999999;0.0;0.0;0.0;2.4025000000000003,2,1778833842,314725135
1343,1778833842,374606354,gps,0,0,36.7291144,127.4431539,98.143,0.748225;0.0;0.0;0.0;0.748225;0.0;0.0;0.0;2.405601,2,1778833842,439343019
1344,1778833842,499606290,gps,0,0,36.7291132,127.4431558,98.11200000000001,0.749956;0.0;0.0;0.0;0.749956;0.0;0.0;0.0;2.408704,2,1778833842,563951760
1345,1778833842,624606225,gps,0,0,36.7291117,127.4431578,98.09400000000001,0.749956;0.0;0.0;0.0;0.749956;0.0;0.0;0.0;2.4149160000000003,2,1778833842,688334457
1346,1778833842,749606160,gps,0,0,36.72911,127.44315979999999,98.10900000000001,0.7516889999999999;0.0;0.0;0.0;0.7516889999999999;0.0;0.0;0.0;2.4180249999999996,2,1778833842,814075282
1347,1778833842,874606096,gps,0,0,36.7291083,127.443162,98.08500000000001,0.753424;0.0;0.0;0.0;0.753424;0.0;0.0;0.0;2.421136,2,1778833842,939445482
1348,1778833842,999606032,gps,0,0,36.7291066,127.44316429999999,98.071,0.755161;0.0;0.0;0.0;0.755161;0.0;0.0;0.0;2.4242489999999997,2,1778833843,69904197
1349,1778833843,124605967,gps,0,0,36.7291048,127.44316669999999,98.052,0.7569;0.0;0.0;0.0;0.7569;0.0;0.0;0.0;2.4273640000000003,2,1778833843,189827192
1350,1778833843,249605902,gps,0,0,36.729102999999995,127.4431693,98.07900000000001,0.7569;0.0;0.0;0.0;0.7569;0.0;0.0;0.0;2.430481,2,1778833843,313318066
1351,1778833843,374605837,gps,0,0,36.729101,127.4431716,98.051,0.758641;0.0;0.0;0.0;0.758641;0.0;0.0;0.0;2.4336,2,1778833843,439017928
1352,1778833843,499605773,gps,0,0,36.7290992,127.4431741,98.039,0.760384;0.0;0.0;0.0;0.760384;0.0;0.0;0.0;2.436721,2,1778833843,564121255
1353,1778833843,624605708,gps,0,0,36.7290971,127.4431766,98.026,0.762129;0.0;0.0;0.0;0.762129;0.0;0.0;0.0;2.4398440000000003,2,1778833843,689393429
1354,1778833843,749605643,gps,0,0,36.729095099999995,127.4431793,98.038,0.763876;0.0;0.0;0.0;0.763876;0.0;0.0;0.0;2.4429689999999997,2,1778833843,814848319
1355,1778833843,874605579,gps,0,0,36.729093,127.44318209999999,98.005,0.765625;0.0;0.0;0.0;0.765625;0.0;0.0;0.0;2.4460960000000003,2,1778833843,939761259
1356,1778833843,999605515,gps,0,0,36.7290907,127.443185,97.979,0.767376;0.0;0.0;0.0;0.767376;0.0;0.0;0.0;2.4492249999999998,2,1778833844,69362859
1357,1778833844,124605450,gps,0,0,36.7290883,127.4431881,97.974,0.769129;0.0;0.0;0.0;0.769129;0.0;0.0;0.0;2.455489,2,1778833844,186899234
1358,1778833844,249605385,gps,0,0,36.7290858,127.4431913,97.97200000000001,0.770884;0.0;0.0;0.0;0.770884;0.0;0.0;0.0;2.4586240000000004,2,1778833844,315231341
1359,1778833844,374605320,gps,0,0,36.7290834,127.4431944,97.96000000000001,0.772641;0.0;0.0;0.0;0.772641;0.0;0.0;0.0;2.4617609999999996,2,1778833844,439494892
1360,1778833844,499605256,gps,0,0,36.7290809,127.4431977,97.915,0.772641;0.0;0.0;0.0;0.772641;0.0;0.0;0.0;2.4617609999999996,2,1778833844,564946667
1361,1778833844,624605191,gps,0,0,36.7290784,127.44320099999999,97.91,0.7744;0.0;0.0;0.0;0.7744;0.0;0.0;0.0;2.4649,2,1778833844,689627185
1362,1778833844,749605127,gps,0,0,36.7290759,127.44320429999999,97.906,0.7744;0.0;0.0;0.0;0.7744;0.0;0.0;0.0;2.4649,2,1778833844,813253127
1363,1778833844,874605062,gps,0,0,36.7290734,127.4432076,97.891,0.776161;0.0;0.0;0.0;0.776161;0.0;0.0;0.0;2.468041,2,1778833844,938373193
1364,1778833844,999604998,gps,0,0,36.729070899999996,127.44321079999999,97.878,0.776161;0.0;0.0;0.0;0.776161;0.0;0.0;0.0;2.468041,2,1778833845,63959329
1365,1778833845,124604933,gps,0,0,36.7290687,127.443214,97.88,0.7779240000000001;0.0;0.0;0.0;0.7779240000000001;0.0;0.0;0.0;2.471184,2,1778833845,189322395
1366,1778833845,249604868,gps,0,0,36.7290664,127.4432171,97.866,0.7779240000000001;0.0;0.0;0.0;0.7779240000000001;0.0;0.0;0.0;2.474329,2,1778833845,315193303
1367,1778833845,374604803,gps,0,0,36.729064199999996,127.44322,97.87,0.779689;0.0;0.0;0.0;0.779689;0.0;0.0;0.0;2.474329,2,1778833845,440039802
1368,1778833845,499604739,gps,0,0,36.7290619,127.4432228,97.85300000000001,0.779689;0.0;0.0;0.0;0.779689;0.0;0.0;0.0;2.4774760000000002,2,1778833845,565053295
1369,1778833845,624604674,gps,0,0,36.7290598,127.44322559999999,97.871,0.781456;0.0;0.0;0.0;0.781456;0.0;0.0;0.0;2.4774760000000002,2,1778833845,689242402
1370,1778833845,749604610,gps,0,0,36.7290576,127.4432283,97.85900000000001,0.7832250000000001;0.0;0.0;0.0;0.7832250000000001;0.0;0.0;0.0;2.480625,2,1778833845,814765346
1371,1778833845,874604545,gps,0,0,36.729055599999995,127.4432308,97.87,0.7832250000000001;0.0;0.0;0.0;0.7832250000000001;0.0;0.0;0.0;2.480625,2,1778833845,938808326
1372,1778833845,999604481,gps,0,0,36.7290536,127.44323329999999,97.854,0.7832250000000001;0.0;0.0;0.0;0.7832250000000001;0.0;0.0;0.0;2.480625,2,1778833846,71075048
1373,1778833846,124604416,gps,0,0,36.7290517,127.44323569999999,97.854,0.7832250000000001;0.0;0.0;0.0;0.7832250000000001;0.0;0.0;0.0;2.480625,2,1778833846,190471291
1374,1778833846,249604351,gps,0,0,36.7290499,127.44323809999999,97.881,0.784996;0.0;0.0;0.0;0.784996;0.0;0.0;0.0;2.480625,2,1778833846,315431173
1375,1778833846,374604286,gps,0,0,36.729048,127.4432403,97.84700000000001,0.786769;0.0;0.0;0.0;0.786769;0.0;0.0;0.0;2.483776,2,1778833846,439964713
1376,1778833846,499604222,gps,0,0,36.7290461,127.44324259999999,97.849,0.786769;0.0;0.0;0.0;0.786769;0.0;0.0;0.0;2.486929,2,1778833846,564190467
1377,1778833846,624604157,gps,0,0,36.7290444,127.44324499999999,97.831,0.788544;0.0;0.0;0.0;0.788544;0.0;0.0;0.0;2.4900840000000004,2,1778833846,689158871
1378,1778833846,749604092,gps,0,0,36.7290425,127.4432475,97.837,0.788544;0.0;0.0;0.0;0.788544;0.0;0.0;0.0;2.493241,2,1778833846,814818454
1379,1778833846,874604028,gps,0,0,36.7290406,127.4432502,97.82000000000001,0.790321;0.0;0.0;0.0;0.790321;0.0;0.0;0.0;2.493241,2,1778833846,939810668
1380,1778833846,999603964,gps,0,0,36.7290384,127.4432528,97.811,0.7921;0.0;0.0;0.0;0.7921;0.0;0.0;0.0;2.4964000000000004,2,1778833847,70676253
1381,1778833847,124603899,gps,0,0,36.729036199999996,127.4432556,97.799,0.7921;0.0;0.0;0.0;0.7921;0.0;0.0;0.0;2.499561,2,1778833847,190444440
1382,1778833847,249603834,gps,0,0,36.7290339,127.4432586,97.787,0.7938810000000001;0.0;0.0;0.0;0.7938810000000001;0.0;0.0;0.0;2.502724,2,1778833847,315926101
1383,1778833847,374603769,gps,0,0,36.729031299999995,127.4432617,97.811,0.795664;0.0;0.0;0.0;0.795664;0.0;0.0;0.0;2.505889,2,1778833847,439449341
1384,1778833847,499603705,gps,0,0,36.7290288,127.44326489999999,97.789,0.795664;0.0;0.0;0.0;0.795664;0.0;0.0;0.0;2.509056,2,1778833847,565343109
1385,1778833847,624603640,gps,0,0,36.7290261,127.44326819999999,97.756,0.7974490000000001;0.0;0.0;0.0;0.7974490000000001;0.0;0.0;0.0;2.509056,2,1778833847,690116075
1386,1778833847,749603576,gps,0,0,36.729023399999996,127.4432717,97.732,0.7974490000000001;0.0;0.0;0.0;0.7974490000000001;0.0;0.0;0.0;2.512225,2,1778833847,812008730
1387,1778833847,874603511,gps,0,0,36.7290206,127.44327519999999,97.747,0.7992360000000001;0.0;0.0;0.0;0.7992360000000001;0.0;0.0;0.0;2.5153960000000004,2,1778833847,938421140
1388,1778833847,999603447,gps,0,0,36.7290178,127.4432786,97.712,0.801025;0.0;0.0;0.0;0.801025;0.0;0.0;0.0;2.518569,2,1778833848,69192653
1389,1778833848,124603382,gps,0,0,36.729014899999996,127.44328209999999,97.723,0.801025;0.0;0.0;0.0;0.801025;0.0;0.0;0.0;2.5217440000000004,2,1778833848,191894436
1390,1778833848,249603317,gps,0,0,36.7290121,127.44328569999999,97.727,0.8028160000000001;0.0;0.0;0.0;0.8028160000000001;0.0;0.0;0.0;2.5217440000000004,2,1778833848,315607788
1391,1778833848,374603253,gps,0,0,36.7290093,127.443289,97.68900000000001,0.8028160000000001;0.0;0.0;0.0;0.8028160000000001;0.0;0.0;0.0;2.524921,2,1778833848,438942765
1392,1778833848,499603188,gps,0,0,36.7290065,127.44329219999999,97.7,0.804609;0.0;0.0;0.0;0.804609;0.0;0.0;0.0;2.5281000000000002,2,1778833848,564115208
1393,1778833848,624603123,gps,0,0,36.7290042,127.44329579999999,97.677,0.804609;0.0;0.0;0.0;0.804609;0.0;0.0;0.0;2.5281000000000002,2,1778833848,685356929
1394,1778833848,749603059,gps,0,0,36.729002,127.4432994,97.654,0.806404;0.0;0.0;0.0;0.806404;0.0;0.0;0.0;2.531281,2,1778833848,814049246
1395,1778833848,874602994,gps,0,0,36.7289996,127.44330269999999,97.66,0.806404;0.0;0.0;0.0;0.806404;0.0;0.0;0.0;2.531281,2,1778833848,938410666
1396,1778833848,999602931,gps,0,0,36.7289974,127.4433062,97.663,0.806404;0.0;0.0;0.0;0.806404;0.0;0.0;0.0;2.5344640000000003,2,1778833849,69209218
1397,1778833849,124602865,gps,0,0,36.728995499999996,127.4433095,97.621,0.8082010000000001;0.0;0.0;0.0;0.8082010000000001;0.0;0.0;0.0;2.5344640000000003,2,1778833849,189031263
1398,1778833849,249602800,gps,0,0,36.7289934,127.44331269999999,97.596,0.8082010000000001;0.0;0.0;0.0;0.8082010000000001;0.0;0.0;0.0;2.537649,2,1778833849,315076877
1399,1778833849,374602736,gps,0,0,36.7289913,127.44331589999999,97.601,0.81;0.0;0.0;0.0;0.81;0.0;0.0;0.0;2.537649,2,1778833849,438423257
1400,1778833849,499602671,gps,0,0,36.728989299999995,127.44331899999999,97.587,0.81;0.0;0.0;0.0;0.81;0.0;0.0;0.0;2.540836,2,1778833849,559143338
1401,1778833849,624602607,gps,0,0,36.7289872,127.4433219,97.58,0.81;0.0;0.0;0.0;0.81;0.0;0.0;0.0;2.540836,2,1778833849,688702448
1402,1778833849,749602542,gps,0,0,36.7289853,127.44332499999999,97.577,0.811801;0.0;0.0;0.0;0.811801;0.0;0.0;0.0;2.544025,2,1778833849,815018056
1403,1778833849,874602477,gps,0,0,36.7289832,127.44332759999999,97.574,0.811801;0.0;0.0;0.0;0.811801;0.0;0.0;0.0;2.547216,2,1778833849,939403348
1404,1778833849,999602414,gps,0,0,36.728981399999995,127.44333019999999,97.56400000000001,0.813604;0.0;0.0;0.0;0.813604;0.0;0.0;0.0;2.547216,2,1778833850,68635989
1405,1778833850,124602348,gps,0,0,36.728979599999995,127.4433327,97.538,0.815409;0.0;0.0;0.0;0.815409;0.0;0.0;0.0;2.5504089999999997,2,1778833850,188368113
1406,1778833850,249602283,gps,0,0,36.7289779,127.4433351,97.527,0.815409;0.0;0.0;0.0;0.815409;0.0;0.0;0.0;2.5536040000000004,2,1778833850,313530358
1407,1778833850,374602219,gps,0,0,36.7289761,127.4433375,97.507,0.817216;0.0;0.0;0.0;0.817216;0.0;0.0;0.0;2.556801,2,1778833850,436401999
1408,1778833850,499602154,gps,0,0,36.7289743,127.44333999999999,97.491,0.819025;0.0;0.0;0.0;0.819025;0.0;0.0;0.0;2.5600000000000005,2,1778833850,563547122
1409,1778833850,624602090,gps,0,0,36.7289725,127.44334239999999,97.49000000000001,0.819025;0.0;0.0;0.0;0.819025;0.0;0.0;0.0;2.563201,2,1778833850,688908920
1410,1778833850,749602025,gps,0,0,36.728970499999996,127.443345,97.477,0.820836;0.0;0.0;0.0;0.820836;0.0;0.0;0.0;2.5664040000000004,2,1778833850,813449229
1411,1778833850,874601960,gps,0,0,36.7289685,127.44334769999999,97.459,0.8226490000000001;0.0;0.0;0.0;0.8226490000000001;0.0;0.0;0.0;2.569609,2,1778833850,937309289
1412,1778833850,999601897,gps,0,0,36.728966299999996,127.4433505,97.424,0.8226490000000001;0.0;0.0;0.0;0.8226490000000001;0.0;0.0;0.0;2.5728160000000004,2,1778833851,67529226
1413,1778833851,124601831,gps,0,0,36.728964,127.4433533,97.418,0.8244640000000001;0.0;0.0;0.0;0.8244640000000001;0.0;0.0;0.0;2.576025,2,1778833851,188433196
1414,1778833851,249601767,gps,0,0,36.7289617,127.4433564,97.423,0.8244640000000001;0.0;0.0;0.0;0.8244640000000001;0.0;0.0;0.0;2.576025,2,1778833851,314782517
1415,1778833851,374601702,gps,0,0,36.7289594,127.4433595,97.384,0.826281;0.0;0.0;0.0;0.826281;0.0;0.0;0.0;2.5792360000000003,2,1778833851,438195492
1416,1778833851,499601637,gps,0,0,36.728957,127.44336249999999,97.379,0.8281000000000001;0.0;0.0;0.0;0.8281000000000001;0.0;0.0;0.0;2.582449,2,1778833851,562359450
1417,1778833851,624601573,gps,0,0,36.7289545,127.44336559999999,97.381,0.829921;0.0;0.0;0.0;0.829921;0.0;0.0;0.0;2.5856640000000004,2,1778833851,687932707
1418,1778833851,749601508,gps,0,0,36.7289521,127.44336879999999,97.36500000000001,0.829921;0.0;0.0;0.0;0.829921;0.0;0.0;0.0;2.5888809999999998,2,1778833851,812439751
1419,1778833851,874601444,gps,0,0,36.7289495,127.443372,97.343,0.831744;0.0;0.0;0.0;0.831744;0.0;0.0;0.0;2.5921000000000003,2,1778833851,938759034
1420,1778833851,999601380,gps,0,0,36.728946799999996,127.44337519999999,97.324,0.8335690000000001;0.0;0.0;0.0;0.8335690000000001;0.0;0.0;0.0;2.5921000000000003,2,1778833852,68223634
1421,1778833852,124601314,gps,0,0,36.728944299999995,127.4433784,97.324,0.835396;0.0;0.0;0.0;0.835396;0.0;0.0;0.0;2.5953209999999998,2,1778833852,189188956
1422,1778833852,249601250,gps,0,0,36.7289416,127.44338169999999,97.328,0.835396;0.0;0.0;0.0;0.835396;0.0;0.0;0.0;2.5985440000000004,2,1778833852,312119922
1423,1778833852,374601185,gps,0,0,36.728939,127.4433849,97.307,0.8372250000000001;0.0;0.0;0.0;0.8372250000000001;0.0;0.0;0.0;2.601769,2,1778833852,438451461
1424,1778833852,499601120,gps,0,0,36.7289362,127.44338809999999,97.299,0.839056;0.0;0.0;0.0;0.839056;0.0;0.0;0.0;2.6049960000000003,2,1778833852,563322028
1425,1778833852,624601056,gps,0,0,36.7289336,127.4433914,97.291,0.839056;0.0;0.0;0.0;0.839056;0.0;0.0;0.0;2.608225,2,1778833852,688444940
1426,1778833852,749600991,gps,0,0,36.7289312,127.4433947,97.236,0.8408890000000001;0.0;0.0;0.0;0.8408890000000001;0.0;0.0;0.0;2.608225,2,1778833852,815033969
1427,1778833852,874600927,gps,0,0,36.7289287,127.4433978,97.244,0.842724;0.0;0.0;0.0;0.842724;0.0;0.0;0.0;2.6114560000000004,2,1778833852,939040234
1428,1778833852,999600863,gps,0,0,36.7289262,127.4434012,97.235,0.8445610000000001;0.0;0.0;0.0;0.8445610000000001;0.0;0.0;0.0;2.614689,2,1778833853,68447324
1429,1778833853,124600797,gps,0,0,36.7289235,127.4434041,97.23,0.8464;0.0;0.0;0.0;0.8464;0.0;0.0;0.0;2.6179240000000004,2,1778833853,184582295
1430,1778833853,249600733,gps,0,0,36.728921,127.44340709999999,97.23100000000001,0.8464;0.0;0.0;0.0;0.8464;0.0;0.0;0.0;2.6179240000000004,2,1778833853,314325540
1431,1778833853,374600668,gps,0,0,36.7289186,127.44341019999999,97.19500000000001,0.848241;0.0;0.0;0.0;0.848241;0.0;0.0;0.0;2.6179240000000004,2,1778833853,438326543
1432,1778833853,499600603,gps,0,0,36.7289163,127.4434131,97.19200000000001,0.8500840000000001;0.0;0.0;0.0;0.8500840000000001;0.0;0.0;0.0;2.6179240000000004,2,1778833853,564084206
1433,1778833853,624600539,gps,0,0,36.728913899999995,127.443416,97.17,0.8500840000000001;0.0;0.0;0.0;0.8500840000000001;0.0;0.0;0.0;2.6179240000000004,2,1778833853,689009260
1434,1778833853,749600474,gps,0,0,36.728911599999996,127.44341899999999,97.175,0.851929;0.0;0.0;0.0;0.851929;0.0;0.0;0.0;2.621161,2,1778833853,814492198
1435,1778833853,874600410,gps,0,0,36.7289094,127.4434218,97.145,0.8537760000000001;0.0;0.0;0.0;0.8537760000000001;0.0;0.0;0.0;2.6244000000000005,2,1778833853,938462967
1436,1778833853,999600346,gps,0,0,36.7289072,127.44342479999999,97.148,0.8556250000000001;0.0;0.0;0.0;0.8556250000000001;0.0;0.0;0.0;2.627641,2,1778833854,64403743
1437,1778833854,124600280,gps,0,0,36.7289052,127.44342759999999,97.135,0.8593290000000001;0.0;0.0;0.0;0.8593290000000001;0.0;0.0;0.0;2.6308840000000004,2,1778833854,188630244
1438,1778833854,249600216,gps,0,0,36.728902999999995,127.44343029999999,97.136,0.8611840000000001;0.0;0.0;0.0;0.8611840000000001;0.0;0.0;0.0;2.634129,2,1778833854,314754508
1439,1778833854,374600151,gps,0,0,36.7289009,127.4434331,97.113,0.8630410000000001;0.0;0.0;0.0;0.8630410000000001;0.0;0.0;0.0;2.640625,2,1778833854,439074672
1440,1778833854,499600087,gps,0,0,36.728898799999996,127.4434359,97.09400000000001,0.8649000000000001;0.0;0.0;0.0;0.8649000000000001;0.0;0.0;0.0;2.6438759999999997,2,1778833854,562729505
1441,1778833854,624600022,gps,0,0,36.7288966,127.4434388,97.10000000000001,0.8667610000000001;0.0;0.0;0.0;0.8667610000000001;0.0;0.0;0.0;2.647129,2,1778833854,688187286
1442,1778833854,749599957,gps,0,0,36.7288944,127.44344179999999,97.07000000000001,0.8686240000000001;0.0;0.0;0.0;0.8686240000000001;0.0;0.0;0.0;2.650384,2,1778833854,813112204
1443,1778833854,874599893,gps,0,0,36.728892099999996,127.4434447,97.033,0.8704890000000001;0.0;0.0;0.0;0.8704890000000001;0.0;0.0;0.0;2.653641,2,1778833854,935880296
1444,1778833854,999599829,gps,0,0,36.728889599999995,127.4434481,97.012,0.8723560000000001;0.0;0.0;0.0;0.8723560000000001;0.0;0.0;0.0;2.6569,2,1778833855,68510570
1445,1778833855,124599764,gps,0,0,36.728887199999996,127.44345129999999,97.018,0.8760960000000001;0.0;0.0;0.0;0.8760960000000001;0.0;0.0;0.0;2.660161,2,1778833855,189053844
1446,1778833855,249599699,gps,0,0,36.7288845,127.44345469999999,96.985,0.8779690000000001;0.0;0.0;0.0;0.8779690000000001;0.0;0.0;0.0;2.6634239999999996,2,1778833855,314101309
1447,1778833855,374599634,gps,0,0,36.7288819,127.44345829999999,96.971,0.8798439999999998;0.0;0.0;0.0;0.8798439999999998;0.0;0.0;0.0;2.666689,2,1778833855,437449414
1448,1778833855,499599570,gps,0,0,36.7288791,127.443462,96.952,0.8817209999999999;0.0;0.0;0.0;0.8817209999999999;0.0;0.0;0.0;2.6699559999999996,2,1778833855,562390022
1449,1778833855,624599505,gps,0,0,36.728876299999996,127.44346589999999,96.95700000000001,0.8835999999999999;0.0;0.0;0.0;0.8835999999999999;0.0;0.0;0.0;2.673225,2,1778833855,689197305
1450,1778833855,749599440,gps,0,0,36.7288733,127.4434697,96.909,0.8873639999999999;0.0;0.0;0.0;0.8873639999999999;0.0;0.0;0.0;2.6764959999999998,2,1778833855,813484553
1451,1778833855,874599376,gps,0,0,36.7288705,127.4434735,96.9,0.8911359999999999;0.0;0.0;0.0;0.8911359999999999;0.0;0.0;0.0;2.6830439999999998,2,1778833855,938324287
1452,1778833855,999599312,gps,0,0,36.7288676,127.4434776,96.899,0.8949159999999999;0.0;0.0;0.0;0.8949159999999999;0.0;0.0;0.0;2.686321,2,1778833856,68395668
1453,1778833856,124599247,gps,0,0,36.7288644,127.4434814,96.86,0.8968089999999999;0.0;0.0;0.0;0.8968089999999999;0.0;0.0;0.0;2.6895999999999995,2,1778833856,188256805
1454,1778833856,249599182,gps,0,0,36.7288613,127.4434854,96.85900000000001,0.9006009999999999;0.0;0.0;0.0;0.9006009999999999;0.0;0.0;0.0;2.692881,2,1778833856,314373634
1455,1778833856,374599117,gps,0,0,36.7288584,127.44348919999999,96.846,0.9044009999999999;0.0;0.0;0.0;0.9044009999999999;0.0;0.0;0.0;2.6961639999999996,2,1778833856,438193027
1456,1778833856,499599053,gps,0,0,36.7288554,127.4434929,96.828,0.9082089999999999;0.0;0.0;0.0;0.9082089999999999;0.0;0.0;0.0;2.702736,2,1778833856,564398033
1457,1778833856,624598988,gps,0,0,36.728852599999996,127.4434965,96.794,0.912025;0.0;0.0;0.0;0.912025;0.0;0.0;0.0;2.706025,2,1778833856,689247119
1458,1778833856,749598924,gps,0,0,36.7288498,127.4435001,96.807,0.9158489999999999;0.0;0.0;0.0;0.9158489999999999;0.0;0.0;0.0;2.709316,2,1778833856,811280966
1459,1778833856,874598859,gps,0,0,36.728847,127.4435037,96.761,0.9177639999999999;0.0;0.0;0.0;0.9177639999999999;0.0;0.0;0.0;2.7159039999999997,2,1778833856,938099458
1460,1778833856,999598795,gps,0,0,36.7288445,127.4435073,96.778,0.9216;0.0;0.0;0.0;0.9216;0.0;0.0;0.0;2.719201,2,1778833857,68230955
1461,1778833857,124598730,gps,0,0,36.7288419,127.4435106,96.774,0.9235209999999999;0.0;0.0;0.0;0.9235209999999999;0.0;0.0;0.0;2.7224999999999997,2,1778833857,188934956
1462,1778833857,249598665,gps,0,0,36.7288393,127.44351409999999,96.753,0.9273689999999999;0.0;0.0;0.0;0.9273689999999999;0.0;0.0;0.0;2.7291039999999995,2,1778833857,314455602
1463,1778833857,374598600,gps,0,0,36.7288369,127.44351719999999,96.755,0.9292959999999999;0.0;0.0;0.0;0.9292959999999999;0.0;0.0;0.0;2.732409,2,1778833857,438564701
1464,1778833857,499598536,gps,0,0,36.728834899999995,127.44352049999999,96.733,0.933156;0.0;0.0;0.0;0.933156;0.0;0.0;0.0;2.7357159999999996,2,1778833857,563351190
1465,1778833857,624598471,gps,0,0,36.7288326,127.44352359999999,96.684,0.937024;0.0;0.0;0.0;0.937024;0.0;0.0;0.0;2.742336,2,1778833857,684926801
1466,1778833857,749598407,gps,0,0,36.7288303,127.4435266,96.69500000000001,0.9389609999999999;0.0;0.0;0.0;0.9389609999999999;0.0;0.0;0.0;2.7456490000000002,2,1778833857,813003114
1467,1778833857,874598342,gps,0,0,36.7288279,127.44352959999999,96.656,0.9428409999999999;0.0;0.0;0.0;0.9428409999999999;0.0;0.0;0.0;2.7489639999999995,2,1778833857,937239247
1468,1778833857,999598278,gps,0,0,36.7288257,127.44353299999999,96.643,0.9467289999999999;0.0;0.0;0.0;0.9467289999999999;0.0;0.0;0.0;2.7556,2,1778833858,68408424
1469,1778833858,124598213,gps,0,0,36.7288232,127.4435362,96.664,0.948676;0.0;0.0;0.0;0.948676;0.0;0.0;0.0;2.758921,2,1778833858,189513614
1470,1778833858,249598148,gps,0,0,36.7288205,127.4435393,96.62,0.952576;0.0;0.0;0.0;0.952576;0.0;0.0;0.0;2.762244,2,1778833858,315229013
1471,1778833858,374598084,gps,0,0,36.728817899999996,127.4435427,96.645,0.954529;0.0;0.0;0.0;0.954529;0.0;0.0;0.0;2.768896,2,1778833858,437582436
1472,1778833858,499598019,gps,0,0,36.7288152,127.4435465,96.625,0.958441;0.0;0.0;0.0;0.958441;0.0;0.0;0.0;2.772225,2,1778833858,559215051
1473,1778833858,624597954,gps,0,0,36.7288123,127.4435501,96.595,0.962361;0.0;0.0;0.0;0.962361;0.0;0.0;0.0;2.775556,2,1778833858,688890894
1474,1778833858,749597890,gps,0,0,36.7288096,127.44355379999999,96.589,0.966289;0.0;0.0;0.0;0.966289;0.0;0.0;0.0;2.778889,2,1778833858,814134161
1475,1778833858,874597825,gps,0,0,36.728806899999995,127.4435575,96.577,0.970225;0.0;0.0;0.0;0.970225;0.0;0.0;0.0;2.785561,2,1778833858,938292248
1476,1778833858,999597761,gps,0,0,36.728804,127.4435609,96.58200000000001,0.974169;0.0;0.0;0.0;0.974169;0.0;0.0;0.0;2.792241,2,1778833859,68585041
