iTOW,gpsFix,flags,fixStat,flags2,ttff,msss,bag_t.secs,bag_t.nsecs
462759000,3,223,2,8,7124176,7907052,1778833941,73715491
462759125,3,223,2,8,7124176,7907177,1778833941,194423228
462759250,3,223,2,8,7124176,7907302,1778833941,320671014
462759375,3,223,2,8,7124176,7907427,1778833941,445651283
462759500,3,223,2,8,7124176,7907552,1778833941,569974923
462759625,3,223,2,8,7124176,7907677,1778833941,694526852
462759750,3,223,2,8,7124176,7907802,1778833941,820029244
462759875,3,223,2,8,7124176,7907927,1778833941,944661019
462760000,3,223,2,8,7124176,7908052,1778833942,76649854
462760125,3,223,2,8,7124176,7908177,1778833942,195542219
462760250,3,223,2,8,7124176,7908302,1778833942,318308831
462760375,3,223,2,8,7124176,7908427,1778833942,444750427
462760500,3,223,2,8,7124176,7908552,1778833942,569236263
462760625,3,223,2,8,7124176,7908677,1778833942,694430675
462760750,3,223,2,8,7124176,7908802,1778833942,819438437
462760875,3,223,2,8,7124176,7908927,1778833942,944640099
462761000,3,223,2,8,7124176,7909052,1778833943,74245565
462761125,3,223,2,8,7124176,7909177,1778833943,190722269
462761250,3,223,2,8,7124176,7909302,1778833943,321087484
462761375,3,223,2,8,7124176,7909427,1778833943,445405691
462761500,3,223,2,8,7124176,7909552,1778833943,570364684
462761625,3,223,2,8,7124176,7909677,1778833943,695434428
462761750,3,223,2,8,7124176,7909802,1778833943,820162767
462761875,3,223,2,8,7124176,7909927,1778833943,944643911
462762000,3,223,2,8,7124176,7910052,1778833944,69922583
462762125,3,223,2,8,7124176,7910177,1778833944,193612677
462762250,3,223,2,8,7124176,7910302,1778833944,319227026
462762375,3,223,2,8,7124176,7910427,1778833944,443706784
462762500,3,223,2,8,7124176,7910552,1778833944,569976980
462762625,3,223,2,8,7124176,7910677,1778833944,694216669
462762750,3,223,2,8,7124176,7910802,1778833944,820256134
462762875,3,223,2,8,7124176,7910927,1778833944,941684356
462763000,3,223,2,8,7124176,7911052,1778833945,75524449
462763125,3,223,2,8,7124176,7911177,1778833945,195526475
462763250,3,223,2,8,7124176,7911302,1778833945,320532095
462763375,3,223,2,8,7124176,7911427,1778833945,445716344
462763500,3,223,2,8,7124176,7911552,1778833945,570559897
462763625,3,223,2,8,7124176,7911677,1778833945,694460607
462763750,3,223,2,8,7124176,7911802,1778833945,819347884
462763875,3,223,2,8,7124176,7911927,1778833945,945367250
462764000,3,223,2,8,7124176,7912052,1778833946,74634084
462764125,3,223,2,8,7124176,7912177,1778833946,195259536
462764250,3,223,2,8,7124176,7912302,1778833946,321333408
462764375,3,223,2,8,7124176,7912427,1778833946,445638003
462764500,3,223,2,8,7124176,7912552,1778833946,570829076
462764625,3,223,2,8,7124176,7912677,1778833946,695440447
462764750,3,223,2,8,7124176,7912802,1778833946,818449292
462764875,3,223,2,8,7124176,7912927,1778833946,945250577
462765000,3,223,2,8,7124176,7913052,1778833947,74540816
462765125,3,223,2,8,7124176,7913177,1778833947,193924659
462765250,3,223,2,8,7124176,7913302,1778833947,319385833
462765375,3,223,2,8,7124176,7913427,1778833947,444307860
462765500,3,223,2,8,7124176,7913552,1778833947,568672019
462765625,3,223,2,8,7124176,7913677,1778833947,689066079
462765750,3,223,2,8,7124176,7913802,1778833947,817628712
462765875,3,223,2,8,7124176,7913927,1778833947,941756695
462766000,3,223,2,8,7124176,7914052,1778833948,72837447
462766125,3,223,2,8,7124176,7914177,1778833948,193770124
462766250,3,223,2,8,7124176,7914302,1778833948,318834764
462766375,3,223,2,8,7124176,7914427,1778833948,441659957
462766500,3,223,2,8,7124176,7914552,1778833948,562772141
462766625,3,223,2,8,7124176,7914677,1778833948,691758343
462766750,3,223,2,8,7124176,7914802,1778833948,817277772
462766875,3,223,2,8,7124176,7914927,1778833948,942562738
462767000,3,223,2,8,7124176,7915052,1778833949,73188774
462767125,3,223,2,8,7124176,7915177,1778833949,192460051
462767250,3,223,2,8,7124176,7915302,1778833949,318702847
462767375,3,223,2,8,7124176,7915427,1778833949,440292778
462767500,3,223,2,8,7124176,7915552,1778833949,570139998
462767625,3,223,2,8,7124176,7915677,1778833949,694361911
462767750,3,223,2,8,7124176,7915802,1778833949,818301643
462767875,3,223,2,8,7124176,7915927,1778833949,941746183
462768000,3,223,2,8,7124176,7916052,1778833950,71772544
462768125,3,223,2,8,7124176,7916177,1778833950,193331409
462768250,3,223,2,8,7124176,7916302,1778833950,319966665
462768375,3,223,2,8,7124176,7916427,1778833950,442638351
462768500,3,223,2,8,7124176,7916552,1778833950,568406893
462768625,3,223,2,8,7124176,7916677,1778833950,692793054
462768750,3,223,2,8,7124176,7916802,1778833950,817565696
462768875,3,223,2,8,7124176,7916927,1778833950,941799002
462769000,3,223,2,8,7124176,7917052,1778833951,73171133
462769125,3,223,2,8,7124176,7917177,1778833951,195421822
462769250,3,223,2,8,7124176,7917302,1778833951,317313109
462769375,3,223,2,8,7124176,7917427,1778833951,443476605
462769500,3,223,2,8,7124176,7917552,1778833951,568055406
462769625,3,223,2,8,7124176,7917677,1778833951,692750370
462769750,3,223,2,8,7124176,7917802,1778833951,817663409
462769875,3,223,2,8,7124176,7917927,1778833951,942755017
462770000,3,223,2,8,7124176,7918052,1778833952,74929343
462770125,3,223,2,8,7124176,7918177,1778833952,189600987
462770250,3,223,2,8,7124176,7918302,1778833952,319311253
462770375,3,223,2,8,7124176,7918427,1778833952,443588196
462770500,3,223,2,8,7124176,7918552,1778833952,569071708
462770625,3,223,2,8,7124176,7918677,1778833952,693772174
462770750,3,223,2,8,7124176,7918802,1778833952,817647320
462770875,3,223,2,8,7124176,7918927,1778833952,942103464
462771000,3,223,2,8,7124176,7919052,1778833953,68181276
462771125,3,223,2,8,7124176,7919177,1778833953,192682447
462771250,3,223,2,8,7124176,7919302,1778833953,319197012
462771375,3,223,2,8,7124176,7919427,1778833953,443734525
462771500,3,223,2,8,7124176,7919552,1778833953,568366594
462771625,3,223,2,8,7124176,7919677,1778833953,692545379
462771750,3,223,2,8,7124176,7919802,1778833953,817276003
462771875,3,223,2,8,7124176,7919927,1778833953,939799584
462772000,3,223,2,8,7124176,7920052,1778833954,72757361
462772125,3,223,2,8,7124176,7920177,1778833954,193384550
462772250,3,223,2,8,7124176,7920302,1778833954,319536121
462772375,3,223,2,8,7124176,7920427,1778833954,442738329
462772500,3,223,2,8,7124176,7920552,1778833954,569531749
462772625,3,223,2,8,7124176,7920677,1778833954,693450747
462772750,3,223,2,8,7124176,7920802,1778833954,817717818
462772875,3,223,2,8,7124176,7920927,1778833954,944479461
462773000,3,223,2,8,7124176,7921052,1778833955,74168132
462773125,3,223,2,8,7124176,7921177,1778833955,193221402
462773250,3,223,2,8,7124176,7921302,1778833955,319349586
462773375,3,223,2,8,7124176,7921427,1778833955,443505182
462773500,3,223,2,8,7124176,7921552,1778833955,569833448
462773625,3,223,2,8,7124176,7921677,1778833955,693758814
462773750,3,223,2,8,7124176,7921802,1778833955,815499391
462773875,3,223,2,8,7124176,7921927,1778833955,942326612
462774000,3,223,2,8,7124176,7922052,1778833956,72168601
462774125,3,223,2,8,7124176,7922177,1778833956,193218964
462774250,3,223,2,8,7124176,7922302,1778833956,319440735
462774375,3,223,2,8,7124176,7922427,1778833956,444697660
462774500,3,223,2,8,7124176,7922552,1778833956,568548685
462774625,3,223,2,8,7124176,7922677,1778833956,689152764
462774750,3,223,2,8,7124176,7922802,1778833956,817372660
462774875,3,223,2,8,7124176,7922927,1778833956,943634605
462775000,3,223,2,8,7124176,7923052,1778833957,75205450
462775125,3,223,2,8,7124176,7923177,1778833957,194624716
462775250,3,223,2,8,7124176,7923302,1778833957,320428312
462775375,3,223,2,8,7124176,7923427,1778833957,443910134
462775500,3,223,2,8,7124176,7923552,1778833957,564280248
462775625,3,223,2,8,7124176,7923677,1778833957,693724862
462775750,3,223,2,8,7124176,7923802,1778833957,818308230
462775875,3,223,2,8,7124176,7923927,1778833957,944585750
462776000,3,223,2,8,7124176,7924052,1778833958,73392065
462776125,3,223,2,8,7124176,7924177,1778833958,192534264
462776250,3,223,2,8,7124176,7924302,1778833958,318216917
462776375,3,223,2,8,7124176,7924427,1778833958,439905721
462776500,3,223,2,8,7124176,7924552,1778833958,568243358
462776625,3,223,2,8,7124176,7924677,1778833958,693555949
462776750,3,223,2,8,7124176,7924802,1778833958,817159046
462776875,3,223,2,8,7124176,7924927,1778833958,941375431
462777000,3,223,2,8,7124176,7925052,1778833959,70711765
462777125,3,223,2,8,7124176,7925177,1778833959,193569395
462777250,3,223,2,8,7124176,7925302,1778833959,317759967
462777375,3,223,2,8,7124176,7925427,1778833959,442110887
462777500,3,223,2,8,7124176,7925552,1778833959,569370272
462777625,3,223,2,8,7124176,7925677,1778833959,691715071
462777750,3,223,2,8,7124176,7925802,1778833959,817427671
462777875,3,223,2,8,7124176,7925927,1778833959,941917769
462778000,3,223,2,8,7124176,7926052,1778833960,73101911
462778125,3,223,2,8,7124176,7926177,1778833960,193758640
462778250,3,223,2,8,7124176,7926302,1778833960,317489717
462778375,3,223,2,8,7124176,7926427,1778833960,442720953
462778500,3,223,2,8,7124176,7926552,1778833960,568438237
462778625,3,223,2,8,7124176,7926677,1778833960,692719314
462778750,3,223,2,8,7124176,7926802,1778833960,817609719
462778875,3,223,2,8,7124176,7926927,1778833960,942268051
