header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance,bag_t.secs,bag_t.nsecs
1734,1778833891,249581104,gps,0.075,0.008,-0.011,0.0,0.0,0.0,0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833891,319869124
1735,1778833891,374581039,gps,0.051000000000000004,-0.078,0.001,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833891,442278466
1736,1778833891,499580975,gps,0.099,-0.041,0.0,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833891,566625116
1737,1778833891,624580910,gps,0.021,-0.083,-0.001,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833891,691367651
1738,1778833891,749580846,gps,0.069,-0.098,-0.012,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833891,816642794
1739,1778833891,874580781,gps,0.073,-0.07100000000000001,-0.005,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833891,941463726
1740,1778833891,999580718,gps,0.1,-0.022,-0.003,0.0,0.0,0.0,0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.030625000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833892,71600556
1741,1778833892,124580652,gps,0.029,-0.057,-0.002,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833892,193698705
1742,1778833892,249580588,gps,0.003,0.037,-0.002,0.0,0.0,0.0,0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833892,319269693
1743,1778833892,374580523,gps,-0.083,0.094,0.0,0.0,0.0,0.0,0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833892,442456356
1744,1778833892,499580459,gps,-0.131,0.1,0.005,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833892,568447000
1745,1778833892,624580394,gps,-0.17,0.231,0.006,0.0,0.0,0.0,0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833892,692547249
1746,1778833892,749580330,gps,-0.192,0.233,0.005,0.0,0.0,0.0,0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833892,815635234
1747,1778833892,874580265,gps,-0.28200000000000003,0.256,0.013000000000000001,0.0,0.0,0.0,0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833892,942359648
1748,1778833892,999580201,gps,-0.352,0.35000000000000003,0.019,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833893,72572642
1749,1778833893,124580136,gps,-0.418,0.379,0.003,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833893,193048583
1750,1778833893,249580071,gps,-0.375,0.355,0.012,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833893,319215569
1751,1778833893,374580007,gps,-0.388,0.299,0.006,0.0,0.0,0.0,0.028224000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028224000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028224000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833893,443512003
1752,1778833893,499579942,gps,-0.28800000000000003,0.298,0.015,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833893,567420942
1753,1778833893,624579878,gps,-0.367,0.234,0.0,0.0,0.0,0.0,0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833893,688089213
1754,1778833893,749579813,gps,-0.33,0.252,0.0,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833893,815870875
1755,1778833893,874579749,gps,-0.295,0.232,0.013000000000000001,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833893,940653668
1756,1778833893,999579685,gps,-0.357,0.23,0.015,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833894,72332671
1757,1778833894,124579620,gps,-0.354,0.263,0.015,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833894,192727797
1758,1778833894,249579555,gps,-0.384,0.223,-0.002,0.0,0.0,0.0,0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833894,319406614
1759,1778833894,374579491,gps,-0.34800000000000003,0.231,-0.009000000000000001,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833894,442437718
1760,1778833894,499579426,gps,-0.362,0.266,-0.004,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833894,562625159
1761,1778833894,624579362,gps,-0.366,0.217,-0.016,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833894,692208505
1762,1778833894,749579297,gps,-0.34700000000000003,0.211,0.008,0.0,0.0,0.0,0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833894,817778148
1763,1778833894,874579233,gps,-0.307,0.159,-0.005,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833894,942625398
1764,1778833894,999579169,gps,-0.343,0.14200000000000002,0.002,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833895,72669073
1765,1778833895,124579104,gps,-0.304,0.157,-0.005,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833895,192509376
1766,1778833895,249579039,gps,-0.444,0.246,-0.006,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833895,316575815
1767,1778833895,374578975,gps,-0.403,0.197,0.007,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833895,439451043
1768,1778833895,499578910,gps,-0.527,0.24,0.001,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833895,567375409
1769,1778833895,624578846,gps,-0.552,0.24,0.02,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833895,692379684
1770,1778833895,749578781,gps,-0.66,0.279,-0.013000000000000001,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833895,815733438
1771,1778833895,874578717,gps,-0.5760000000000001,0.255,-0.006,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833895,940108101
1772,1778833895,999578653,gps,-0.546,0.184,0.006,0.0,0.0,0.0,0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833896,70363439
1773,1778833896,124578588,gps,-0.483,0.113,0.01,0.0,0.0,0.0,0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833896,191378886
1774,1778833896,249578523,gps,-0.445,0.121,0.017,0.0,0.0,0.0,0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028561000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833896,317086281
1775,1778833896,374578459,gps,-0.34800000000000003,0.165,-0.004,0.0,0.0,0.0,0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833896,441784053
1776,1778833896,499578394,gps,-0.271,0.11,0.01,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833896,566660896
1777,1778833896,624578330,gps,-0.222,0.058,0.011,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833896,690798620
1778,1778833896,749578265,gps,-0.26,0.065,-0.001,0.0,0.0,0.0,0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833896,815359273
1779,1778833896,874578201,gps,-0.275,0.095,0.019,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833896,940664375
1780,1778833896,999578137,gps,-0.324,0.111,0.009000000000000001,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833897,71558761
1781,1778833897,124578072,gps,-0.28700000000000003,0.059000000000000004,0.01,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833897,191661704
1782,1778833897,249578007,gps,-0.20400000000000001,0.116,-0.001,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833897,314696040
1783,1778833897,374577943,gps,-0.23900000000000002,0.053,0.006,0.0,0.0,0.0,0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833897,440412482
1784,1778833897,499577878,gps,-0.297,0.034,0.01,0.0,0.0,0.0,0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833897,565456381
1785,1778833897,624577814,gps,-0.333,0.116,0.016,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833897,690557804
1786,1778833897,749577749,gps,-0.443,0.079,0.019,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833897,815497898
1787,1778833897,874577685,gps,-0.423,0.084,0.006,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833897,941363429
1788,1778833897,999577621,gps,-0.333,0.093,0.008,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833898,71693848
1789,1778833898,124577556,gps,-0.358,0.076,0.013000000000000001,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833898,187594901
1790,1778833898,249577491,gps,-0.361,0.039,0.009000000000000001,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833898,317360769
1791,1778833898,374577427,gps,-0.315,0.052000000000000005,-0.006,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833898,440850870
1792,1778833898,499577362,gps,-0.244,0.036000000000000004,0.009000000000000001,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833898,566767487
1793,1778833898,624577298,gps,-0.28700000000000003,0.093,0.006,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833898,691449203
1794,1778833898,749577233,gps,-0.212,0.005,0.002,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833898,816374062
1795,1778833898,874577169,gps,-0.183,0.034,-0.011,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833898,940335984
1796,1778833898,999577105,gps,-0.149,0.007,0.006,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833899,66379378
1797,1778833899,124577040,gps,-0.056,0.048,0.001,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833899,190478096
1798,1778833899,249576975,gps,0.04,-0.018000000000000002,0.009000000000000001,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778833899,316266543
