iTOW,year,month,day,hour,min,sec,valid,tAcc,nano,fixType,flags,flags2,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,heading,sAcc,headAcc,pDOP,reserved1.len,headVeh,magDec,magAcc,bag_t.secs,bag_t.nsecs
462709500,2026,5,15,8,31,31,55,24,499580975,3,3,234,29,1274440466,367284104,95336,75409,939,1539,-41,99,0,107,13714782,171,9525462,105,6,0,0,0,1778833891,566610303
462709625,2026,5,15,8,31,31,55,24,624580910,3,3,234,29,1274440466,367284102,95343,75416,939,1538,-83,21,1,85,13714782,166,12233538,105,6,0,0,0,1778833891,691353756
462709750,2026,5,15,8,31,31,55,24,749580846,3,3,234,29,1274440467,367284101,95327,75400,938,1537,-98,69,12,120,13714782,163,8777192,105,6,0,0,0,1778833891,816625852
462709875,2026,5,15,8,31,31,55,24,874580781,3,3,234,29,1274440469,367284101,95333,75406,938,1536,-71,73,5,102,13714782,166,10259316,105,6,0,0,0,1778833891,941457140
462710000,2026,5,15,8,31,32,55,24,-419282,3,3,234,29,1274440471,367284101,95340,75412,937,1536,-22,100,3,103,13714782,175,9689774,105,6,0,0,0,1778833892,71593596
462710125,2026,5,15,8,31,32,55,24,124580652,3,3,234,29,1274440471,367284100,95337,75410,937,1535,-57,29,2,64,13714782,164,16295256,105,6,0,0,0,1778833892,193686360
462710250,2026,5,15,8,31,32,55,24,249580588,3,3,234,29,1274440471,367284101,95339,75412,937,1534,37,3,2,37,13714782,170,18000000,105,6,0,0,0,1778833892,319261405
462710375,2026,5,15,8,31,32,55,24,374580523,3,3,234,29,1274440469,367284102,95346,75419,936,1533,94,-83,0,126,13714782,170,8317469,105,6,0,0,0,1778833892,442448632
462710500,2026,5,15,8,31,32,55,24,499580459,3,3,234,29,1274440467,367284103,95347,75420,936,1532,100,-131,-5,165,13714782,173,6331435,105,6,0,0,0,1778833892,568429052
462710625,2026,5,15,8,31,32,55,24,624580394,3,3,234,29,1274440465,367284107,95348,75420,935,1532,231,-170,-6,287,32356782,170,3679080,105,6,0,0,0,1778833892,692530125
462710750,2026,5,15,8,31,32,55,24,749580330,3,3,234,29,1274440462,367284109,95347,75420,935,1531,233,-192,-5,302,32048882,169,3487703,105,6,0,0,0,1778833892,815601690
462710875,2026,5,15,8,31,32,55,24,874580265,3,3,234,29,1274440458,367284112,95359,75432,935,1530,256,-282,-13,381,31216640,170,2735384,105,6,0,0,0,1778833892,942350902
462711000,2026,5,15,8,31,33,55,24,-419799,3,3,234,29,1274440453,367284117,95374,75447,934,1529,350,-352,-19,496,31486236,172,2100718,105,6,0,0,0,1778833893,72561984
462711125,2026,5,15,8,31,33,55,24,124580136,3,3,234,29,1274440447,367284121,95366,75439,934,1529,379,-418,-3,564,31219704,173,1850470,105,6,0,0,0,1778833893,193034350
462711250,2026,5,15,8,31,33,55,24,249580071,3,3,234,29,1274440442,367284125,95378,75451,933,1528,355,-375,-12,516,31348240,171,2019340,105,6,0,0,0,1778833893,319204826
462711375,2026,5,15,8,31,33,55,24,374580007,3,3,234,29,1274440436,367284128,95369,75441,933,1527,299,-388,-6,489,30762438,168,2118718,105,6,0,0,0,1778833893,443485728
462711500,2026,5,15,8,31,33,55,24,499579942,3,3,234,29,1274440433,367284132,95389,75462,933,1527,298,-288,-15,414,31592928,166,2515984,105,6,0,0,0,1778833893,567329903
462711625,2026,5,15,8,31,33,55,24,624579878,3,3,234,29,1274440427,367284134,95373,75446,932,1526,234,-367,0,436,30246532,169,2353977,105,6,0,0,0,1778833893,688072611
462711750,2026,5,15,8,31,33,55,24,749579813,3,3,234,29,1274440423,367284137,95371,75444,932,1525,252,-330,0,415,30729682,167,2477804,105,6,0,0,0,1778833893,815824656
462711875,2026,5,15,8,31,33,55,24,874579749,3,3,234,29,1274440419,367284140,95393,75466,931,1525,232,-295,-13,375,30814402,166,2756354,105,6,0,0,0,1778833893,940604550
462712000,2026,5,15,8,31,34,55,24,-420315,3,3,234,29,1274440414,367284143,95404,75477,931,1524,230,-357,-15,424,30282082,167,2428838,105,6,0,0,0,1778833894,72323485
462712125,2026,5,15,8,31,34,55,24,124579620,3,3,234,29,1274440409,367284146,95408,75480,930,1523,263,-354,-15,441,30658586,167,2334131,105,6,0,0,0,1778833894,192716310
462712250,2026,5,15,8,31,34,55,24,249579555,3,3,234,29,1274440403,367284148,95396,75468,930,1522,223,-384,2,444,30011240,170,2295356,105,6,0,0,0,1778833894,319395064
462712375,2026,5,15,8,31,34,55,24,374579491,3,3,234,29,1274440399,367284151,95391,75463,929,1522,231,-348,9,417,30356822,167,2445108,105,6,0,0,0,1778833894,442405518
462712500,2026,5,15,8,31,34,55,24,499579426,3,3,234,29,1274440393,367284154,95398,75470,929,1521,266,-362,4,449,30623986,167,2280864,105,6,0,0,0,1778833894,562602411
462712625,2026,5,15,8,31,34,55,24,624579362,3,3,234,29,1274440388,367284157,95387,75459,928,1520,217,-366,16,425,30060240,166,2306881,105,6,0,0,0,1778833894,692189543
462712750,2026,5,15,8,31,34,55,24,749579297,3,3,234,29,1274440384,367284159,95420,75493,928,1519,211,-347,-8,407,30132486,165,2426815,105,6,0,0,0,1778833894,817757080
462712875,2026,5,15,8,31,34,55,24,874579233,3,3,234,29,1274440379,367284161,95407,75480,927,1518,159,-307,5,346,29739780,167,2850910,105,6,0,0,0,1778833894,942594083
462713000,2026,5,15,8,31,35,55,24,-420831,3,3,234,29,1274440374,367284163,95419,75492,927,1517,142,-343,-2,371,29247296,167,2618364,105,6,0,0,0,1778833895,72662120
462713125,2026,5,15,8,31,35,55,24,124579104,3,3,234,29,1274440370,367284165,95404,75477,926,1516,157,-304,5,342,29727970,164,2829253,105,6,0,0,0,1778833895,192499219
462713250,2026,5,15,8,31,35,55,24,249579039,3,3,234,29,1274440363,367284168,95407,75479,925,1515,246,-444,6,508,29892348,163,1900566,105,6,0,0,0,1778833895,316443401
462713375,2026,5,15,8,31,35,55,24,374578975,3,3,234,29,1274440358,367284170,95428,75500,925,1514,197,-403,-7,449,29603750,163,2156026,105,6,0,0,0,1778833895,439444220
462713500,2026,5,15,8,31,35,55,24,499578910,3,3,234,29,1274440350,367284173,95416,75488,924,1513,240,-527,-1,579,29445474,163,1668938,105,6,0,0,0,1778833895,567368243
462713625,2026,5,15,8,31,35,55,24,624578846,3,3,234,29,1274440342,367284176,95443,75516,923,1512,240,-552,-20,602,29352736,163,1603374,105,6,0,0,0,1778833895,692358343
462713750,2026,5,15,8,31,35,55,24,749578781,3,3,234,29,1274440332,367284180,95408,75481,923,1510,279,-660,13,716,29288834,161,1342041,105,6,0,0,0,1778833895,815700021
462713875,2026,5,15,8,31,35,55,24,874578717,3,3,234,29,1274440325,367284182,95433,75506,922,1509,255,-576,6,630,29389312,161,1510481,105,6,0,0,0,1778833895,940094703
462714000,2026,5,15,8,31,36,55,24,-421347,3,3,234,29,1274440317,367284184,95452,75524,921,1508,184,-546,-6,576,28865484,160,1648412,105,6,0,0,0,1778833896,70361221
462714125,2026,5,15,8,31,36,55,24,124578588,3,3,234,29,1274440311,367284186,95448,75521,921,1507,113,-483,-10,496,28316978,169,1941914,105,6,0,0,0,1778833896,191365074
462714250,2026,5,15,8,31,36,55,24,249578523,3,3,234,29,1274440305,367284187,95469,75542,920,1506,121,-445,-17,461,28522148,169,2106504,105,6,0,0,0,1778833896,317075112
462714375,2026,5,15,8,31,36,55,24,374578459,3,3,234,29,1274440300,367284189,95449,75521,919,1505,165,-348,4,385,29534670,165,2496161,105,6,0,0,0,1778833896,441710562
462714500,2026,5,15,8,31,36,55,24,499578394,3,3,234,29,1274440297,367284190,95474,75546,919,1503,110,-271,-10,292,29209168,163,3272747,105,6,0,0,0,1778833896,566646952
462714625,2026,5,15,8,31,36,55,24,624578330,3,3,234,29,1274440294,367284191,95480,75552,918,1502,58,-222,-11,230,28466358,164,4173595,105,6,0,0,0,1778833896,690782267
462714750,2026,5,15,8,31,36,55,24,749578265,3,3,234,29,1274440290,367284192,95465,75538,918,1501,65,-260,1,268,28405136,165,3583531,105,6,0,0,0,1778833896,815332517
462714875,2026,5,15,8,31,36,55,24,874578201,3,3,234,29,1274440287,367284194,95500,75573,917,1500,95,-275,-19,291,28901534,164,3317078,105,6,0,0,0,1778833896,940593734
462715000,2026,5,15,8,31,37,55,24,-421863,3,3,234,29,1274440282,367284195,95488,75561,916,1499,111,-324,-9,342,28891452,164,2792924,105,6,0,0,0,1778833897,71546443
462715125,2026,5,15,8,31,37,55,24,124578072,3,3,234,29,1274440278,367284196,95497,75570,916,1498,59,-287,-10,292,28159140,164,3262136,105,6,0,0,0,1778833897,191652913
462715250,2026,5,15,8,31,37,55,24,249578007,3,3,234,29,1274440276,367284197,95498,75571,915,1496,116,-204,1,235,29962604,166,4205452,105,6,0,0,0,1778833897,314659856
462715375,2026,5,15,8,31,37,55,24,374577943,3,3,234,29,1274440272,367284198,95510,75582,915,1495,53,-239,-6,245,28253504,165,4044982,105,6,0,0,0,1778833897,440402671
462715500,2026,5,15,8,31,37,55,24,499577878,3,3,234,29,1274440268,367284198,95524,75597,914,1494,34,-297,-10,299,27648186,165,3312201,105,6,0,0,0,1778833897,565412796
462715625,2026,5,15,8,31,37,55,24,624577814,3,3,234,29,1274440263,367284200,95528,75600,913,1493,116,-333,-16,352,28923348,161,2801869,105,6,0,0,0,1778833897,690548782
462715750,2026,5,15,8,31,37,55,24,749577749,3,3,234,29,1274440257,367284201,95536,75609,913,1492,79,-443,-19,450,28005820,161,2127182,105,6,0,0,0,1778833897,815480810
462715875,2026,5,15,8,31,37,55,24,874577685,3,3,234,29,1274440251,367284202,95537,75610,912,1491,84,-423,-6,432,28123660,161,2238049,105,6,0,0,0,1778833897,941315574
462716000,2026,5,15,8,31,38,55,24,-422379,3,3,234,29,1274440246,367284203,95544,75616,912,1490,93,-333,-8,346,28552754,161,2774299,105,6,0,0,0,1778833898,71675141
462716125,2026,5,15,8,31,38,55,24,124577556,3,3,234,29,1274440241,367284204,95554,75626,911,1488,76,-358,-13,366,28201158,163,2622736,105,6,0,0,0,1778833898,187584202
462716250,2026,5,15,8,31,38,55,24,249577491,3,3,234,29,1274440236,367284205,95560,75633,911,1487,39,-361,-9,363,27616692,164,2669099,105,6,0,0,0,1778833898,317349206
462716375,2026,5,15,8,31,38,55,24,374577427,3,3,234,29,1274440232,367284206,95550,75623,910,1487,52,-315,6,319,27929938,163,3025008,105,6,0,0,0,1778833898,440841069
462716500,2026,5,15,8,31,38,55,24,499577362,3,3,234,29,1274440229,367284206,95575,75648,910,1486,36,-244,-9,246,27847810,161,3923335,105,6,0,0,0,1778833898,566737797
462716625,2026,5,15,8,31,38,55,24,624577298,3,3,234,29,1274440225,367284208,95579,75652,909,1485,93,-287,-6,302,28791956,164,3238638,105,6,0,0,0,1778833898,691426131
462716750,2026,5,15,8,31,38,55,24,749577233,3,3,234,29,1274440222,367284207,95585,75657,909,1484,5,-212,-2,212,28432032,166,4570982,105,6,0,0,0,1778833898,816363380
462716875,2026,5,15,8,31,38,55,24,874577169,3,3,234,29,1274440220,367284208,95579,75651,908,1483,34,-183,11,186,28432032,166,5239669,105,6,0,0,0,1778833898,940314645
462717000,2026,5,15,8,31,39,55,24,-422895,3,3,234,29,1274440218,367284208,95607,75680,908,1482,7,-149,-6,149,28432032,166,6527234,105,6,0,0,0,1778833899,66348248
462717125,2026,5,15,8,31,39,55,24,124577040,3,3,234,29,1274440217,367284209,95605,75678,907,1481,48,-56,-1,73,28432032,164,13365638,105,6,0,0,0,1778833899,190460748
462717250,2026,5,15,8,31,39,55,24,249576975,3,3,234,29,1274440218,367284209,95618,75691,907,1480,-18,40,-9,43,28432032,164,18000000,105,6,0,0,0,1778833899,316251991
462717375,2026,5,15,8,31,39,55,24,374576911,3,3,234,29,1274440222,367284208,95614,75687,906,1479,-78,230,-7,243,10877374,164,4043285,105,6,0,0,0,1778833899,440729900
462717500,2026,5,15,8,31,39,55,24,499576847,3,3,234,29,1274440227,367284208,95623,75696,906,1478,-37,313,-3,315,9679262,166,3186420,105,6,0,0,0,1778833899,565616267
462717625,2026,5,15,8,31,39,55,24,624576782,3,3,234,29,1274440233,367284207,95609,75682,905,1478,-107,381,8,396,10569206,166,2555693,105,6,0,0,0,1778833899,690154078
462717750,2026,5,15,8,31,39,55,24,749576718,3,3,234,29,1274440240,367284206,95630,75703,905,1477,-108,504,-2,515,10207188,165,1957737,105,6,0,0,0,1778833899,814900217
462717875,2026,5,15,8,31,39,55,24,874576653,3,3,234,29,1274440252,367284205,95627,75700,905,1476,-92,738,5,743,9712356,165,1353216,105,6,0,0,0,1778833899,937622994
462718000,2026,5,15,8,31,40,55,24,-423410,3,3,234,29,1274440259,367284205,95639,75712,904,1475,-78,596,-2,601,9745078,166,1673348,105,6,0,0,0,1778833900,69981590
462718125,2026,5,15,8,31,40,55,24,124576524,3,3,234,29,1274440268,367284205,95630,75703,904,1474,-39,624,11,626,9353512,166,1604114,105,6,0,0,0,1778833900,192279395
462718250,2026,5,15,8,31,40,55,24,249576460,3,3,234,29,1274440275,367284205,95648,75721,903,1473,-22,526,5,526,9244688,167,1907363,105,6,0,0,0,1778833900,316744439
462718375,2026,5,15,8,31,40,55,24,374576395,3,3,234,29,1274440279,367284204,95659,75732,903,1473,-68,359,-3,366,10074734,167,2760113,105,6,0,0,0,1778833900,440389242
462718500,2026,5,15,8,31,40,55,24,499576331,3,3,234,29,1274440283,367284205,95655,75727,903,1472,35,307,0,309,8344010,169,3232103,105,6,0,0,0,1778833900,565722419
462718625,2026,5,15,8,31,40,55,24,624576266,3,3,234,29,1274440286,367284205,95678,75751,902,1471,-7,268,-10,268,9149762,167,3754082,105,6,0,0,0,1778833900,690681868
462718750,2026,5,15,8,31,40,55,24,749576202,3,3,234,29,1274440288,367284204,95677,75750,902,1471,-26,173,-3,175,9127108,169,5782992,105,6,0,0,0,1778833900,816622304
462718875,2026,5,15,8,31,40,55,24,874576137,3,3,234,29,1274440291,367284204,95678,75750,902,1470,-39,180,-1,184,9127108,167,5519707,105,6,0,0,0,1778833900,942005171
462719000,2026,5,15,8,31,41,55,24,-423926,3,3,234,29,1274440296,367284204,95684,75757,901,1469,-4,333,1,333,9063586,167,3004002,105,6,0,0,0,1778833901,71280298
462719125,2026,5,15,8,31,41,55,24,124576008,3,3,234,29,1274440301,367284205,95692,75765,901,1468,15,342,3,343,8755672,167,2925175,105,6,0,0,0,1778833901,191827505
462719250,2026,5,15,8,31,41,55,24,249575944,3,3,234,29,1274440307,367284205,95684,75757,901,1468,27,451,12,452,8659566,168,2210616,105,6,0,0,0,1778833901,317449623
462719375,2026,5,15,8,31,41,55,24,374575879,3,3,234,29,1274440315,367284206,95684,75756,900,1467,44,525,5,526,8524354,169,1887787,105,6,0,0,0,1778833901,441524311
462719500,2026,5,15,8,31,41,55,24,499575815,3,3,234,29,1274440323,367284206,95706,75778,900,1467,16,547,-15,548,8829718,168,1809195,105,6,0,0,0,1778833901,566409107
462719625,2026,5,15,8,31,41,55,24,624575750,3,3,234,29,1274440334,367284208,95673,75746,900,1466,118,717,15,727,8066435,168,1357081,105,6,0,0,0,1778833901,691564780
462719750,2026,5,15,8,31,41,55,24,749575686,3,3,234,29,1274440343,367284208,95695,75767,899,1465,17,651,-1,651,8851102,167,1517509,105,6,0,0,0,1778833901,815419958
462719875,2026,5,15,8,31,41,55,24,874575621,3,3,234,29,1274440352,367284210,95703,75775,899,1465,120,659,-8,670,7968423,167,1468996,105,6,0,0,0,1778833901,941747044
462720000,2026,5,15,8,31,42,55,24,-424442,3,3,234,29,1274440360,367284212,95686,75758,899,1464,110,601,12,611,7961461,166,1607456,105,6,0,0,0,1778833902,71699297
462720125,2026,5,15,8,31,42,55,24,124575492,3,3,234,29,1274440366,367284213,95705,75778,898,1464,128,476,-10,493,7497560,167,1983354,105,6,0,0,0,1778833902,192622526
462720250,2026,5,15,8,31,42,55,24,249575428,3,3,234,29,1274440371,367284214,95702,75774,898,1463,68,408,-6,414,8055006,167,2369317,105,6,0,0,0,1778833902,318380669
462720375,2026,5,15,8,31,42,55,24,374575364,3,3,234,29,1274440374,367284215,95721,75794,898,1462,42,234,-19,238,7985782,171,4097668,105,6,0,0,0,1778833902,442611094
462720500,2026,5,15,8,31,42,55,24,499575299,3,3,234,29,1274440376,367284215,95725,75798,897,1462,41,164,-22,169,7956824,171,5748109,105,6,0,0,0,1778833902,567502391
462720625,2026,5,15,8,31,42,55,24,624575235,3,3,234,29,1274440377,367284216,95725,75798,897,1461,46,91,-19,102,7956824,169,9252804,105,6,0,0,0,1778833902,688028356
462720750,2026,5,15,8,31,42,55,24,749575170,3,3,234,29,1274440378,367284217,95720,75793,897,1461,31,85,-8,90,7956824,169,10494182,105,6,0,0,0,1778833902,816278837
462720875,2026,5,15,8,31,42,55,24,874575106,3,3,234,29,1274440379,367284217,95716,75788,896,1460,15,67,-9,69,7956824,168,13816324,105,6,0,0,0,1778833902,940749527
462721000,2026,5,15,8,31,43,55,24,-424958,3,3,234,29,1274440380,367284218,95725,75798,896,1459,23,101,-14,104,7956824,169,9131916,105,6,0,0,0,1778833903,72350356
462721125,2026,5,15,8,31,43,55,24,124574977,3,3,234,29,1274440384,367284218,95741,75813,896,1459,39,199,-21,203,7956824,169,4660292,105,6,0,0,0,1778833903,192652523
462721250,2026,5,15,8,31,43,55,24,249574912,3,3,234,29,1274440387,367284220,95741,75814,895,1458,90,260,-19,275,7097020,179,3497015,105,6,0,0,0,1778833903,318523505
462721375,2026,5,15,8,31,43,55,24,374574848,3,3,234,29,1274440392,367284221,95755,75828,895,1458,99,325,-31,340,7299237,176,2813106,105,6,0,0,0,1778833903,441344365
462721500,2026,5,15,8,31,43,55,24,499574783,3,3,234,29,1274440398,367284223,95748,75820,895,1458,137,410,-14,432,7154525,183,2214689,105,6,0,0,0,1778833903,562314119
462721625,2026,5,15,8,31,43,55,24,624574719,3,3,234,29,1274440407,367284225,95758,75831,895,1458,158,542,-14,565,7379526,182,1694916,105,6,0,0,0,1778833903,692700736
462721750,2026,5,15,8,31,43,55,24,749574654,3,3,234,29,1274440415,367284229,95757,75829,895,1457,245,573,-5,623,6680534,184,1516972,105,6,0,0,0,1778833903,817654033
462721875,2026,5,15,8,31,43,55,24,874574590,3,3,234,29,1274440424,367284232,95735,75808,894,1457,251,636,15,684,6843148,184,1386804,105,6,0,0,0,1778833903,942366599
462722000,2026,5,15,8,31,44,55,24,-425474,3,3,234,29,1274440434,367284237,95741,75814,894,1457,362,701,13,789,6271337,179,1196107,105,6,0,0,0,1778833904,72442815
462722125,2026,5,15,8,31,44,55,24,124574461,3,3,234,29,1274440445,367284242,95756,75829,894,1457,401,773,-5,870,6256902,179,1090615,105,6,0,0,0,1778833904,192335092
462722250,2026,5,15,8,31,44,55,24,249574396,3,3,234,29,1274440455,367284246,95748,75820,894,1456,349,728,2,807,6436682,182,1196373,105,6,0,0,0,1778833904,318695196
462722375,2026,5,15,8,31,44,55,24,374574332,3,3,234,29,1274440464,367284250,95747,75820,894,1456,367,635,6,733,5996367,181,1298981,105,6,0,0,0,1778833904,440016074
462722500,2026,5,15,8,31,44,55,24,499574267,3,3,234,29,1274440471,367284254,95775,75847,894,1456,326,556,-11,645,5963988,183,1532136,105,6,0,0,0,1778833904,567799159
462722625,2026,5,15,8,31,44,55,24,624574203,3,3,234,29,1274440477,367284258,95766,75838,894,1456,331,457,-4,564,5411249,192,1731413,105,6,0,0,0,1778833904,693222935
462722750,2026,5,15,8,31,44,55,24,749574138,3,3,234,29,1274440482,367284260,95775,75848,894,1456,215,415,-9,467,6255991,189,2117947,105,6,0,0,0,1778833904,817255867
462722875,2026,5,15,8,31,44,55,24,874574074,3,3,234,29,1274440487,367284263,95783,75856,894,1456,247,363,-9,439,5571752,186,2219373,105,6,0,0,0,1778833904,941464118
462723000,2026,5,15,8,31,45,55,24,-425990,3,3,234,29,1274440493,367284267,95778,75851,894,1456,308,426,3,526,5415223,185,1846220,105,6,0,0,0,1778833905,71515080
462723125,2026,5,15,8,31,45,55,24,124573945,3,3,234,29,1274440499,367284271,95792,75865,894,1456,361,396,-8,536,4763084,186,1817706,105,6,0,0,0,1778833905,192188287
462723250,2026,5,15,8,31,45,55,24,249573880,3,3,234,29,1274440506,367284275,95796,75868,894,1456,340,460,-18,572,5359617,184,1702345,105,6,0,0,0,1778833905,316497086
462723375,2026,5,15,8,31,45,55,24,374573816,3,3,234,29,1274440514,367284281,95771,75844,893,1456,449,528,8,693,4964041,186,1394440,105,6,0,0,0,1778833905,440509817
462723500,2026,5,15,8,31,45,55,24,499573751,3,3,234,29,1274440522,367284287,95776,75849,893,1456,530,580,3,786,4758306,186,1231568,105,6,0,0,0,1778833905,565899814
462723625,2026,5,15,8,31,45,55,24,624573687,3,3,234,29,1274440530,367284293,95787,75860,893,1456,537,553,-4,771,4584714,185,1261442,105,6,0,0,0,1778833905,690795071
462723750,2026,5,15,8,31,45,55,24,749573622,3,3,234,29,1274440539,367284301,95792,75865,893,1456,623,637,-9,891,4561176,186,1090495,105,6,0,0,0,1778833905,815269987
462723875,2026,5,15,8,31,45,55,24,874573558,3,3,234,29,1274440547,367284308,95810,75883,893,1456,634,573,-23,855,4207950,185,1137033,105,6,0,0,0,1778833905,940190775
462724000,2026,5,15,8,31,46,55,24,-426506,3,3,234,29,1274440555,367284316,95798,75871,893,1455,662,544,-11,857,3945286,179,1127963,105,6,0,0,0,1778833906,70732379
462724125,2026,5,15,8,31,46,55,24,124573428,3,3,234,29,1274440562,367284324,95803,75875,893,1455,675,518,-18,851,3749990,187,1142671,105,6,0,0,0,1778833906,190575127
462724250,2026,5,15,8,31,46,55,24,249573364,3,3,234,29,1274440570,367284332,95796,75868,893,1455,697,526,-15,873,3702348,189,1122148,105,6,0,0,0,1778833906,313974698
462724375,2026,5,15,8,31,46,55,24,374573300,3,3,234,29,1274440575,367284340,95789,75862,893,1455,700,415,-11,813,3064768,184,1204569,105,6,0,0,0,1778833906,440004375
462724500,2026,5,15,8,31,46,55,24,499573235,3,3,234,29,1274440580,367284348,95786,75859,893,1455,636,335,-11,719,2777266,184,1357786,105,6,0,0,0,1778833906,565123389
462724625,2026,5,15,8,31,46,55,24,624573171,3,3,234,29,1274440582,367284352,95774,75846,893,1455,476,228,-6,527,2557035,184,1855690,105,6,0,0,0,1778833906,690172878
462724750,2026,5,15,8,31,46,55,24,749573106,3,3,234,29,1274440587,367284358,95789,75861,893,1455,469,316,-21,566,3400639,185,1718486,105,6,0,0,0,1778833906,815610575
462724875,2026,5,15,8,31,46,55,24,874573042,3,3,234,29,1274440590,367284363,95780,75853,893,1455,472,241,-7,530,2701091,190,1841969,105,6,0,0,0,1778833906,941345342
462725000,2026,5,15,8,31,47,55,24,-427022,3,3,234,29,1274440593,367284369,95771,75844,893,1455,481,212,-3,526,2378156,189,1854546,105,6,0,0,0,1778833907,71468674
462725125,2026,5,15,8,31,47,55,24,124572913,3,3,234,29,1274440596,367284374,95767,75840,893,1455,445,195,-1,486,2360812,189,2002800,105,6,0,0,0,1778833907,186726369
462725250,2026,5,15,8,31,47,55,24,249572848,3,3,234,29,1274440600,367284382,95758,75831,893,1455,572,244,6,622,2308118,190,1593362,105,6,0,0,0,1778833907,315134409
462725375,2026,5,15,8,31,47,55,24,374572783,3,3,234,29,1274440605,367284390,95760,75833,893,1455,648,301,6,715,2492519,190,1383573,105,6,0,0,0,1778833907,439633206
462725500,2026,5,15,8,31,47,55,24,499572719,3,3,234,29,1274440608,367284399,95762,75834,893,1455,742,244,2,781,1819959,192,1269908,105,6,0,0,0,1778833907,565094999
462725625,2026,5,15,8,31,47,55,24,624572655,3,3,234,29,1274440611,367284409,95746,75819,893,1455,824,232,8,856,1574660,192,1160245,105,6,0,0,0,1778833907,690699184
462725750,2026,5,15,8,31,47,55,24,749572590,3,3,234,29,1274440615,367284420,95762,75835,893,1455,928,249,-8,961,1500753,192,1032750,105,6,0,0,0,1778833907,814847268
462725875,2026,5,15,8,31,47,55,24,874572526,3,3,234,29,1274440617,367284432,95745,75817,893,1455,1014,176,5,1030,985097,190,970121,105,6,0,0,0,1778833907,939349450
462726000,2026,5,15,8,31,48,55,24,-427538,3,3,234,29,1274440620,367284446,95749,75821,893,1455,1138,175,-1,1152,873790,190,869926,105,6,0,0,0,1778833908,65589477
462726125,2026,5,15,8,31,48,55,24,124572397,3,3,234,29,1274440621,367284459,95726,75799,893,1455,1135,120,15,1141,602746,189,883933,105,6,0,0,0,1778833908,190533749
462726250,2026,5,15,8,31,48,55,24,249572332,3,3,234,29,1274440621,367284473,95734,75806,893,1454,1219,33,7,1220,155035,187,833559,105,6,0,0,0,1778833908,316212875
462726375,2026,5,15,8,31,48,55,24,374572267,3,3,234,29,1274440623,367284488,95734,75807,892,1454,1291,89,10,1295,395460,184,740730,105,6,0,0,0,1778833908,440574796
462726500,2026,5,15,8,31,48,55,24,499572203,3,3,234,29,1274440620,367284503,95746,75819,892,1453,1310,-120,0,1316,35475164,182,747584,105,6,0,0,0,1778833908,565627816
462726625,2026,5,15,8,31,48,55,24,624572139,3,3,234,29,1274440619,367284519,95721,75793,892,1453,1372,-126,10,1377,35476272,183,716448,105,6,0,0,0,1778833908,689860192
462726750,2026,5,15,8,31,48,55,24,749572074,3,3,234,29,1274440616,367284533,95747,75820,892,1453,1333,-193,-14,1347,35174232,178,714152,105,6,0,0,0,1778833908,814481365
462726875,2026,5,15,8,31,48,55,24,874572009,3,3,234,29,1274440611,367284547,95736,75808,892,1452,1218,-313,-5,1258,34560700,176,767982,105,6,0,0,0,1778833908,938271481
462727000,2026,5,15,8,31,49,55,24,-428054,3,3,234,29,1274440607,367284560,95750,75822,891,1451,1174,-316,-14,1216,34495236,173,783957,105,6,0,0,0,1778833909,70430171
462727125,2026,5,15,8,31,49,55,24,124571880,3,3,234,29,1274440602,367284572,95727,75800,891,1451,1082,-338,-1,1133,34263872,174,840657,105,6,0,0,0,1778833909,192371400
462727250,2026,5,15,8,31,49,55,24,249571816,3,3,234,29,1274440596,367284582,95750,75822,891,1450,966,-401,-22,1046,33742884,173,913988,105,6,0,0,0,1778833909,316606244
462727375,2026,5,15,8,31,49,55,24,374571751,3,3,234,29,1274440589,367284595,95755,75827,891,1449,1047,-473,-24,1149,33570212,173,828187,105,6,0,0,0,1778833909,439990663
462727500,2026,5,15,8,31,49,55,24,499571687,3,3,234,29,1274440582,367284606,95748,75821,890,1449,1017,-508,-20,1137,33346360,171,838654,105,6,0,0,0,1778833909,565726199
462727625,2026,5,15,8,31,49,55,24,624571622,3,3,234,29,1274440573,367284617,95745,75818,890,1448,980,-597,-14,1147,32865874,170,834231,105,6,0,0,0,1778833909,690711675
462727750,2026,5,15,8,31,49,55,24,749571558,3,3,234,29,1274440564,367284629,95749,75821,890,1448,1006,-653,-14,1199,32699592,170,800834,105,6,0,0,0,1778833909,816367461
462727875,2026,5,15,8,31,49,55,24,874571493,3,3,234,29,1274440553,367284640,95765,75838,889,1447,1006,-751,-30,1256,32324774,169,768281,105,6,0,0,0,1778833909,942600041
462728000,2026,5,15,8,31,50,55,24,-428570,3,3,234,29,1274440541,367284651,95757,75830,889,1446,994,-837,-19,1299,31991416,168,745530,105,6,0,0,0,1778833910,72729062
462728125,2026,5,15,8,31,50,55,24,124571364,3,3,234,29,1274440530,367284662,95758,75831,889,1446,967,-829,-26,1274,31940282,168,765534,105,6,0,0,0,1778833910,192152163
462728250,2026,5,15,8,31,50,55,24,249571300,3,3,234,29,1274440517,367284673,95741,75814,888,1445,967,-867,-17,1299,31811494,170,754358,105,6,0,0,0,1778833910,317572666
